education_uri,education_label,count
http://www.wikidata.org/entity/Q1614474,Volgograd State Pedagogical University,2
http://www.wikidata.org/entity/Q49166,Williams College,2
http://www.wikidata.org/entity/Q539881,University of La Laguna,2
http://www.wikidata.org/entity/Q7958639,Wabash College,2
http://www.wikidata.org/entity/Q1045828,University of East Anglia,2
http://www.wikidata.org/entity/Q1145992,Universitas Gadjah Mada,2
http://www.wikidata.org/entity/Q3551587,University of France,2
http://www.wikidata.org/entity/Q406402,University of Mumbai,2
http://www.wikidata.org/entity/Q15574,University of Adelaide,2
http://www.wikidata.org/entity/Q2302336,University of Montana,2
http://www.wikidata.org/entity/Q494247,University of Rouen-Normandy,2
http://www.wikidata.org/entity/Q9367901,VI Liceum Ogólnokształcące im. Tadeusza Reytana,2
http://www.wikidata.org/entity/Q1814503,University of Girona,2
http://www.wikidata.org/entity/Q29673,University of Minho,2
http://www.wikidata.org/entity/Q165528,University of Greifswald,2
http://www.wikidata.org/entity/Q67184105,University of Grenoble,2
http://www.wikidata.org/entity/Q1502975,University of Guyana,2
http://www.wikidata.org/entity/Q4111158,Vilna Theological Seminary,2
http://www.wikidata.org/entity/Q1927705,Trinity College,2
http://www.wikidata.org/entity/Q5313789,Dumfries Academy,1
http://www.wikidata.org/entity/Q5194451,Cupertino High School,1
http://www.wikidata.org/entity/Q21427194,École supérieure d'art et design Le Havre-Rouen,1
http://www.wikidata.org/entity/Q1277776,East Carolina University,1
http://www.wikidata.org/entity/Q5181956,Cranbrook School,1
http://www.wikidata.org/entity/Q114702522,Den Polytekniske Læreanstalt,1
http://www.wikidata.org/entity/Q59386645,Debrecen University of Agrarian Sciences,1
http://www.wikidata.org/entity/Q1182421,Deep Springs College,1
http://www.wikidata.org/entity/Q5316554,Durham School,1
http://www.wikidata.org/entity/Q5250893,Deerfield Academy,1
http://www.wikidata.org/entity/Q1180978,Deakin University,1
http://www.wikidata.org/entity/Q5182204,Cranleigh School,1
http://www.wikidata.org/entity/Q9170528,Dzvinsk State Belarusian Gymnasium,1
http://www.wikidata.org/entity/Q5212121,Dame Alice Harpur School,1
http://www.wikidata.org/entity/Q4166431,Don State Technical University,1
http://www.wikidata.org/entity/Q12153734,Donbas State Pedagogical University,1
http://www.wikidata.org/entity/Q1236492,Domgymnasium Freising,1
http://www.wikidata.org/entity/Q5286494,Doane University,1
http://www.wikidata.org/entity/Q3151770,D. Mendeleev University of Chemical Technology of Russia,1
http://www.wikidata.org/entity/Q5303281,Downside School,1
http://www.wikidata.org/entity/Q900107,Czuczor Gergely Benedictine High School and Dormitory,1
http://www.wikidata.org/entity/Q5203665,D. J. Science College,1
http://www.wikidata.org/entity/Q876973,Diplomatic Academy of Vienna,1
http://www.wikidata.org/entity/Q5268727,Dhaka Collegiate School,1
http://www.wikidata.org/entity/Q13634028,Dhaka College,1
http://www.wikidata.org/entity/Q101012294,Department of History and Archaeology of the NKUA,1
http://www.wikidata.org/entity/Q12320384,Danish School of Journalism,1
http://www.wikidata.org/entity/Q831926,Deutsche Schule Istanbul,1
http://www.wikidata.org/entity/Q5261507,Derby School,1
http://www.wikidata.org/entity/Q1179599,DePauw University,1
http://www.wikidata.org/entity/Q1145497,Curtin University,1
http://www.wikidata.org/entity/Q1257930,Dreikönigschule,1
http://www.wikidata.org/entity/Q1179603,DePaul University,1
http://www.wikidata.org/entity/Q12307227,Danmarks Forvaltningshøjskole,1
http://www.wikidata.org/entity/Q14551305,Dartington Hall School,1
http://www.wikidata.org/entity/Q65088719,Dropsie College for Hebrew and Cognate Learning,1
http://www.wikidata.org/entity/Q65043,Faculté polytechnique de Mons,1
http://www.wikidata.org/entity/Q116868881,"Faculty of History, Political Science and International Relations of Chernivtsi University",1
http://www.wikidata.org/entity/Q94420880,Faculty of History of the Mahilioŭ State University,1
http://www.wikidata.org/entity/Q104422906,Faculty of History and Philology of PSU,1
http://www.wikidata.org/entity/Q12236106,"Faculty of Engineering, Cairo University",1
http://www.wikidata.org/entity/Q11988337,Faculty of Electrical Engineering,1
http://www.wikidata.org/entity/Q11988633,"Faculty of Education, University of West Bohemia in Pilsen",1
http://www.wikidata.org/entity/Q10855406,Faculty of Civil Engineering CTU,1
http://www.wikidata.org/entity/Q17563877,Faculty of Catholic Theology of the University of Warsaw,1
http://www.wikidata.org/entity/Q10853709,Faculty of Architecture,1
http://www.wikidata.org/entity/Q11712942,"Faculty of Archaeology, University of Warsaw",1
http://www.wikidata.org/entity/Q96737327,Faculty of Archaeology Cairo University,1
http://www.wikidata.org/entity/Q9379461,"Faculty of History, University of Warsaw",1
http://www.wikidata.org/entity/Q16507876,Faculté des lettres et sciences humaines d'Aix,1
http://www.wikidata.org/entity/Q66819370,Faculté de médecine de Toulouse,1
http://www.wikidata.org/entity/Q65959361,Faculté de droit de Dijon,1
http://www.wikidata.org/entity/Q5855167,Facultad de Veterinaria,1
http://www.wikidata.org/entity/Q10279529,Faculdade de Medicina da Universidade de Lisboa,1
http://www.wikidata.org/entity/Q428136,Ez-Zitouna University,1
http://www.wikidata.org/entity/Q105596829,Experimental School of the University of Athens,1
http://www.wikidata.org/entity/Q5421135,Experimental School of Thessaloniki,1
http://www.wikidata.org/entity/Q5420130,Exeter School,1
http://www.wikidata.org/entity/Q328971,Evangelisches Gymnasium zum Grauen Kloster,1
http://www.wikidata.org/entity/Q96144507,Faculty of Medicine,1
http://www.wikidata.org/entity/Q187153,14th arrondissement of Paris,1
http://www.wikidata.org/entity/Q102398312,"Faculty of Theology, German University in Prague",1
http://www.wikidata.org/entity/Q12048294,"Faculty of Science, Charles University",1
http://www.wikidata.org/entity/Q64392119,Faculty of Protestant theology of University of Vienna,1
http://www.wikidata.org/entity/Q9379368,Faculty of Political Science and International Studies of University of Warsaw,1
http://www.wikidata.org/entity/Q56709733,Faculty of Physics and Mathematics of Kyiv University,1
http://www.wikidata.org/entity/Q16115135,"Faculty of Philosophy, University of Zadar",1
http://www.wikidata.org/entity/Q25401654,Faculty of Philosophy in the Lviv University,1
http://www.wikidata.org/entity/Q13049019,Faculty of Philosophy and Letters of the University of Zaragoza,1
http://www.wikidata.org/entity/Q56716516,Faculty of Philology of the State University of Kyiv,1
http://www.wikidata.org/entity/Q65279049,"Faculty of Oriental Studies, Baku State University",1
http://www.wikidata.org/entity/Q5415753,Evangelical School of Smyrna,1
http://www.wikidata.org/entity/Q5854711,Faculty of Medical Sciences UNLP,1
http://www.wikidata.org/entity/Q18537039,"Faculty of Law, University of Bucharest",1
http://www.wikidata.org/entity/Q6403386,"Faculty of Law, Universidad de Buenos Aires",1
http://www.wikidata.org/entity/Q4534839,"Faculty of Law, Saint Petersburg State University",1
http://www.wikidata.org/entity/Q9379653,Faculty of Law at Comenius University in Bratislava,1
http://www.wikidata.org/entity/Q9379671,Faculty of Law and Administration of Adam Mickiewicz University in Poznań,1
http://www.wikidata.org/entity/Q56314886,Faculty of Journalism of the Belarusian State University,1
http://www.wikidata.org/entity/Q11965463,"Faculty of Humanities, University of Oslo",1
http://www.wikidata.org/entity/Q5854939,Faculty of Humanities and Educational Sciences UNLP,1
http://www.wikidata.org/entity/Q12236035,Faculty of Human and Social Sciences of Tunis,1
http://www.wikidata.org/entity/Q3578017,École impériale du service de santé militaire de Strasbourg,1
http://www.wikidata.org/entity/Q117815219,Ecole Normale d'Instituteurs Askia Mohamed,1
http://www.wikidata.org/entity/Q65063240,École normale de Nîmes,1
http://www.wikidata.org/entity/Q974394,École Navale,1
http://www.wikidata.org/entity/Q3578252,École Nationale Supérieure des Mines de Saint-Étienne,1
http://www.wikidata.org/entity/Q71147164,École nationale supérieure des bibliothèques,1
http://www.wikidata.org/entity/Q1135990,École nationale supérieure des arts décoratifs,1
http://www.wikidata.org/entity/Q3578190,École nationale supérieure d'architecture de Strasbourg,1
http://www.wikidata.org/entity/Q30737726,Ecole nationale d'ingénieurs des travaux des eaux et forêts,1
http://www.wikidata.org/entity/Q273557,École Nationale de la France d'Outre-Mer,1
http://www.wikidata.org/entity/Q273579,École nationale d'administration,1
http://www.wikidata.org/entity/Q16684223,École Lavoisier,1
http://www.wikidata.org/entity/Q135436,école normale supérieure,1
http://www.wikidata.org/entity/Q3577978,École du service de santé des armées de Bordeaux,1
http://www.wikidata.org/entity/Q176746,École des Roches,1
http://www.wikidata.org/entity/Q129853348,École des chartes de Dijon,1
http://www.wikidata.org/entity/Q3578179,École d'architecture de Lyon,1
http://www.wikidata.org/entity/Q47510165,École d'administration,1
http://www.wikidata.org/entity/Q3577716,École alsacienne,1
http://www.wikidata.org/entity/Q5332879,Eckerd College,1
http://www.wikidata.org/entity/Q5331041,East–West Center,1
http://www.wikidata.org/entity/Q4126490,East Kazakhstan State University,1
http://www.wikidata.org/entity/Q1278219,Eastern Oregon University,1
http://www.wikidata.org/entity/Q5373195,Emmanuel College,1
http://www.wikidata.org/entity/Q5413121,"European School, Brussels I",1
http://www.wikidata.org/entity/Q48802636,Escuela Superior de Arquitectura de Madrid,1
http://www.wikidata.org/entity/Q5838652,Escuela Española de Historia y Arqueología en Roma,1
http://www.wikidata.org/entity/Q3578060,Escola Médico-Cirúrgica Abel Salazar,1
http://www.wikidata.org/entity/Q2362608,Escola de la Llotja,1
http://www.wikidata.org/entity/Q23503540,Escola d'Arts i Oficis de Mataró,1
http://www.wikidata.org/entity/Q682316,ESADE,1
http://www.wikidata.org/entity/Q5384959,Erasmus Hall High School,1
http://www.wikidata.org/entity/Q5383987,Epsom College,1
http://www.wikidata.org/entity/Q5380031,Ensley High School,1
http://www.wikidata.org/entity/Q1275372,ENSAE Paris,1
http://www.wikidata.org/entity/Q2034790,East China Normal University,1
http://www.wikidata.org/entity/Q5369217,Emanuil Gojdu National College,1
http://www.wikidata.org/entity/Q5367796,Eltham College,1
http://www.wikidata.org/entity/Q5351680,El Nasr Boys' School,1
http://www.wikidata.org/entity/Q5366768,Elmhurst University,1
http://www.wikidata.org/entity/Q1324001,El Colegio de México,1
http://www.wikidata.org/entity/Q3047595,Edinburgh Academy,1
http://www.wikidata.org/entity/Q5336928,Eden Theological Seminary,1
http://www.wikidata.org/entity/Q13768478,"Faculty of Theology, Sofia University",1
http://www.wikidata.org/entity/Q96695818,École pratique des hautes études Section des sciences historiques et philologiques,1
http://www.wikidata.org/entity/Q5333193,Ecole Normale Supérieure of Bamako,1
http://www.wikidata.org/entity/Q4855562,Bangor High School,1
http://www.wikidata.org/entity/Q813868,Bedford College,1
http://www.wikidata.org/entity/Q10427616,Beckmans College of Design,1
http://www.wikidata.org/entity/Q4874011,Bay High School,1
http://www.wikidata.org/entity/Q4869749,Battersea Grammar School,1
http://www.wikidata.org/entity/Q48885247,Bath College,1
http://www.wikidata.org/entity/Q810771,Bates College,1
http://www.wikidata.org/entity/Q4865820,Bartłomiej Nowodworski High School,1
http://www.wikidata.org/entity/Q4861904,Barnsley College,1
http://www.wikidata.org/entity/Q4860946,Barker College,1
http://www.wikidata.org/entity/Q7210823,Bar-Ilan yeshiva,1
http://www.wikidata.org/entity/Q11919770,Barcelona School of Fine Arts,1
http://www.wikidata.org/entity/Q4856800,Bankura Christian College,1
http://www.wikidata.org/entity/Q1286939,Banícka akadémia,1
http://www.wikidata.org/entity/Q3140484,Bedford School,1
http://www.wikidata.org/entity/Q1805202,Baldwin Wallace University,1
http://www.wikidata.org/entity/Q4850596,Baldwin School,1
http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1
http://www.wikidata.org/entity/Q4058263,Azerbaijan State University of Culture and Arts,1
http://www.wikidata.org/entity/Q4831611,Ayr Academy,1
http://www.wikidata.org/entity/Q2684607,Autonomous University of Yucatán,1
http://www.wikidata.org/entity/Q748358,Autonomous University of Santo Domingo,1
http://www.wikidata.org/entity/Q299015,Austrian Academy of Sciences,1
http://www.wikidata.org/entity/Q16445925,"Aušra school, Biržai",1
http://www.wikidata.org/entity/Q12302500,Aurehøj Gymnasium,1
http://www.wikidata.org/entity/Q9368039,August Witkowski High School in Kraków,1
http://www.wikidata.org/entity/Q3298397,Augustana University,1
http://www.wikidata.org/entity/Q4206599,Berbekov Kabardino-Balkarian State University,1
http://www.wikidata.org/entity/Q19288619,"BG Körnerschule, Linz",1
http://www.wikidata.org/entity/Q4899780,Bexhill College,1
http://www.wikidata.org/entity/Q850105,Bettinaschule,1
http://www.wikidata.org/entity/Q794193,"Bethlen College, Aiud",1
http://www.wikidata.org/entity/Q4897974,Bethesda-Chevy Chase High School,1
http://www.wikidata.org/entity/Q4897888,Bethel College,1
http://www.wikidata.org/entity/Q25452188,Berzsenyi Daniel College,1
http://www.wikidata.org/entity/Q55038,Berlin University of the Arts,1
http://www.wikidata.org/entity/Q4892154,Berkhamsted School,1
http://www.wikidata.org/entity/Q4743139,Berkeley School of Theology,1
http://www.wikidata.org/entity/Q4892030,Berkeley High School,1
http://www.wikidata.org/entity/Q4217712,Bergen Cathedral School,1
http://www.wikidata.org/entity/Q819312,Bergakademie Berlin,1
http://www.wikidata.org/entity/Q63887403,Atlanta University,1
http://www.wikidata.org/entity/Q4887508,Benenden School,1
http://www.wikidata.org/entity/Q4882325,Belfast Royal Academy,1
http://www.wikidata.org/entity/Q3919998,Belarusian State University of Physical Culture,1
http://www.wikidata.org/entity/Q3646646,Belarusian State University of Culture and Arts,1
http://www.wikidata.org/entity/Q2385041,Belarusian State Agricultural Academy,1
http://www.wikidata.org/entity/Q1975956,Belarusian State Academy of Arts,1
http://www.wikidata.org/entity/Q815268,Belarusian National Technical University,1
http://www.wikidata.org/entity/Q4881939,Belarusian Humanities Lyceum,1
http://www.wikidata.org/entity/Q3917343,Belarusian Gymnasium of Vilnia,1
http://www.wikidata.org/entity/Q1060396,Béla III High School,1
http://www.wikidata.org/entity/Q1604022,Beijing Normal University,1
http://www.wikidata.org/entity/Q4881136,Beijing Huiwen Middle School,1
http://www.wikidata.org/entity/Q1488183,Academy of Music,1
http://www.wikidata.org/entity/Q19871954,Alhambra High School,1
http://www.wikidata.org/entity/Q67656439,Al-Fadiliya School,1
http://www.wikidata.org/entity/Q590267,Alexander von Humboldt Foundation,1
http://www.wikidata.org/entity/Q4061924,Alekseev military school,1
http://www.wikidata.org/entity/Q3100918,Alborz High School,1
http://www.wikidata.org/entity/Q414936,Akademisches Gymnasium,1
http://www.wikidata.org/entity/Q26857409,Aix University,1
http://www.wikidata.org/entity/Q10403732,Ahlström School,1
http://www.wikidata.org/entity/Q1325937,Agostinho Neto University,1
http://www.wikidata.org/entity/Q414245,AGH University of Science and Technology,1
http://www.wikidata.org/entity/Q4682076,Adelphi University,1
http://www.wikidata.org/entity/Q338505,Accademia di Belle Arti di Venezia,1
http://www.wikidata.org/entity/Q2370801,Academy of Sciences of the USSR,1
http://www.wikidata.org/entity/Q4062566,Allegheny College,1
http://www.wikidata.org/entity/Q414219,Academy of Fine Arts Vienna,1
http://www.wikidata.org/entity/Q338481,Academy of Fine Arts of Rome,1
http://www.wikidata.org/entity/Q324138,Academic Gymnasium Danzig,1
http://www.wikidata.org/entity/Q604131,Academia Polytechnica do Porto,1
http://www.wikidata.org/entity/Q2822215,Academia Mihăileană,1
http://www.wikidata.org/entity/Q917874,Åbo Akademi University,1
http://www.wikidata.org/entity/Q16409540,Abja Gymnasium,1
http://www.wikidata.org/entity/Q1805145,Abilene Christian University,1
http://www.wikidata.org/entity/Q319761,Aberystwyth University,1
http://www.wikidata.org/entity/Q635368,Aarhus School of Architecture,1
http://www.wikidata.org/entity/Q4661372,Aalborg Cathedral School,1
http://www.wikidata.org/entity/Q12157207,"44 Shevchenka Street, Ivano-Frankivsk",1
http://www.wikidata.org/entity/Q620640,Appalachian State University,1
http://www.wikidata.org/entity/Q414014,Athens School of Fine Arts,1
http://www.wikidata.org/entity/Q4813475,Athens College,1
http://www.wikidata.org/entity/Q545334,Athénée de Luxembourg,1
http://www.wikidata.org/entity/Q753778,Atatürk University,1
http://www.wikidata.org/entity/Q4803762,Asbury University,1
http://www.wikidata.org/entity/Q2570220,Arts et Métiers ParisTech,1
http://www.wikidata.org/entity/Q58739175,Armour Institute,1
http://www.wikidata.org/entity/Q634951,Architectural Association School of Architecture,1
http://www.wikidata.org/entity/Q4784933,Arbroath High School,1
http://www.wikidata.org/entity/Q4782996,Aquinas Institute of Theology,1
http://www.wikidata.org/entity/Q1469968,Áprily Lajos National College,1
http://www.wikidata.org/entity/Q4782112,Aprilov National High School,1
http://www.wikidata.org/entity/Q861904,Bilkent University,1
http://www.wikidata.org/entity/Q4479389,Annenschule,1
http://www.wikidata.org/entity/Q2096138,An-Najah National University,1
http://www.wikidata.org/entity/Q4763700,Anglo European School,1
http://www.wikidata.org/entity/Q11285362,Andover Theological Seminary,1
http://www.wikidata.org/entity/Q4754626,Andover Newton Theological School,1
http://www.wikidata.org/entity/Q3521052,Andhra University,1
http://www.wikidata.org/entity/Q466721,American Schools of Oriental Research,1
http://www.wikidata.org/entity/Q4743519,American Conservatory of Music,1
http://www.wikidata.org/entity/Q4741062,Ambassador College,1
http://www.wikidata.org/entity/Q4062936,Altai State University,1
http://www.wikidata.org/entity/Q4732252,Allhallows College,1
http://www.wikidata.org/entity/Q4732218,Alleyne's Academy,1
http://www.wikidata.org/entity/Q1074097,China University of Geosciences,1
http://www.wikidata.org/entity/Q447354,Clausthal University of Technology,1
http://www.wikidata.org/entity/Q4223072,Classical high school number 1 named after V. G. Belinsky,1
http://www.wikidata.org/entity/Q5128282,Classical High School,1
http://www.wikidata.org/entity/Q5128280,Classical Gymnasium in Zagreb,1
http://www.wikidata.org/entity/Q762068,Clare Hall,1
http://www.wikidata.org/entity/Q105575703,"City Polytechnic High School of Engineering, Architecture, and Technology",1
http://www.wikidata.org/entity/Q5123849,City of Oxford High School for Boys,1
http://www.wikidata.org/entity/Q714740,Churchill College,1
http://www.wikidata.org/entity/Q5118112,Churcher's College,1
http://www.wikidata.org/entity/Q317150,Christianeum,1
http://www.wikidata.org/entity/Q2706974,Christelijk Gymnasium Utrecht,1
http://www.wikidata.org/entity/Q5109104,Christchurch West High School,1
http://www.wikidata.org/entity/Q5101360,Chinthurst School,1
http://www.wikidata.org/entity/Q123424348,Cleveland Homeopathic Medical College,1
http://www.wikidata.org/entity/Q985670,China Academy of Art,1
http://www.wikidata.org/entity/Q5099104,Chilliwack Secondary School,1
http://www.wikidata.org/entity/Q5097250,Chigwell School,1
http://www.wikidata.org/entity/Q5095808,Chicago Theological Seminary,1
http://www.wikidata.org/entity/Q10594825,Cherkasy National University,1
http://www.wikidata.org/entity/Q5090062,Chelsea College,1
http://www.wikidata.org/entity/Q66091802,Československý státní koedukační ústav učitelský v Příboře,1
http://www.wikidata.org/entity/Q2945232,CESCM,1
http://www.wikidata.org/entity/Q5761607,Centro de Ciencias Humanas y Sociales,1
http://www.wikidata.org/entity/Q47356595,Centre d'histoire des systèmes de pensée moderne,1
http://www.wikidata.org/entity/Q936476,Central University of Venezuela,1
http://www.wikidata.org/entity/Q15208489,Central School of Art and Design,1
http://www.wikidata.org/entity/Q8625,Collège-lycée Ampère,1
http://www.wikidata.org/entity/Q1138080,Coventry University,1
http://www.wikidata.org/entity/Q5171564,Cornell University College of Engineering,1
http://www.wikidata.org/entity/Q5171517,Cornell College,1
http://www.wikidata.org/entity/Q130981,Cooper Union,1
http://www.wikidata.org/entity/Q524289,Conservatoire national des Arts et Métiers,1
http://www.wikidata.org/entity/Q463055,Conservatoire de Paris,1
http://www.wikidata.org/entity/Q5149901,Columbia University School of General Studies,1
http://www.wikidata.org/entity/Q1111261,Colorado College,1
http://www.wikidata.org/entity/Q5146759,College of Marine Arts,1
http://www.wikidata.org/entity/Q2983769,College of Juilly,1
http://www.wikidata.org/entity/Q6076696,College of Fine Arts,1
http://www.wikidata.org/entity/Q2983631,collège Notre-Dame de la Paix,1
http://www.wikidata.org/entity/Q5060532,Central Catholic Marianist High School,1
http://www.wikidata.org/entity/Q2983585,College Gérôme,1
http://www.wikidata.org/entity/Q738960,Collège de Montréal,1
http://www.wikidata.org/entity/Q22809465,Collège de l'Immaculée-Conception,1
http://www.wikidata.org/entity/Q1191335,Colgate University,1
http://www.wikidata.org/entity/Q5150411,Colégio Militar,1
http://www.wikidata.org/entity/Q104439413,Colegio Franciscano La Inmaculada,1
http://www.wikidata.org/entity/Q5142946,Colegio de la Inmaculada,1
http://www.wikidata.org/entity/Q1075116,Colby College,1
http://www.wikidata.org/entity/Q5150374,"Coláiste Iognáid, Galway",1
http://www.wikidata.org/entity/Q2371261,Clyde School,1
http://www.wikidata.org/entity/Q5133233,Clifton High School,1
http://www.wikidata.org/entity/Q1100801,Cleveland State University,1
http://www.wikidata.org/entity/Q4943906,Bootham School,1
http://www.wikidata.org/entity/Q4974646,Brookhouse School,1
http://www.wikidata.org/entity/Q4096908,Bromsgrove School,1
http://www.wikidata.org/entity/Q923624,Brock University,1
http://www.wikidata.org/entity/Q1122171,Brno University of Technology,1
http://www.wikidata.org/entity/Q2631642,Brno Conservatory,1
http://www.wikidata.org/entity/Q4966906,Bridgnorth Endowed School,1
http://www.wikidata.org/entity/Q3446076,Bridgewater State University,1
http://www.wikidata.org/entity/Q20677373,Brest State College of Railway Transport,1
http://www.wikidata.org/entity/Q99248927,Brest School of Naval Medicine,1
http://www.wikidata.org/entity/Q897052,Bradley University,1
http://www.wikidata.org/entity/Q895401,Bowdoin College,1
http://www.wikidata.org/entity/Q3182943,Bournemouth University,1
http://www.wikidata.org/entity/Q13340,Bordeaux Segalen University,1
http://www.wikidata.org/entity/Q2479554,Bruges seminary,1
http://www.wikidata.org/entity/Q834194,Bolyai Farkas High School in Târgu Mureș,1
http://www.wikidata.org/entity/Q4289527,Bogdan Khmelnitsky Melitopol State Pedagogical University,1
http://www.wikidata.org/entity/Q2740389,Bob Jones University,1
http://www.wikidata.org/entity/Q4930752,Blundell's School,1
http://www.wikidata.org/entity/Q612648,Blaise Pascal University (Clermont II),1
http://www.wikidata.org/entity/Q12303755,Blaagaard Seminarium,1
http://www.wikidata.org/entity/Q130101,Bismarck-Gymnasium Karlsruhe,1
http://www.wikidata.org/entity/Q4917544,Bishop England High School,1
http://www.wikidata.org/entity/Q4917483,Bishop Anstey High School,1
http://www.wikidata.org/entity/Q60754800,Bishnupur High School,1
http://www.wikidata.org/entity/Q1420079,Bischöfliches Priesterseminar zu Trier,1
http://www.wikidata.org/entity/Q863813,Binghamton University,1
http://www.wikidata.org/entity/Q1026939,"California State University, Northridge",1
http://www.wikidata.org/entity/Q5059130,Centennial Collegiate Vocational Institute,1
http://www.wikidata.org/entity/Q1479987,Catholic University of Toulouse,1
http://www.wikidata.org/entity/Q3244385,Catholic University of the North,1
http://www.wikidata.org/entity/Q5053268,Catholic University of Santa María,1
http://www.wikidata.org/entity/Q190080,Carnegie Mellon University,1
http://www.wikidata.org/entity/Q5040786,Carl Schurz High School,1
http://www.wikidata.org/entity/Q5041380,Carlisle High School,1
http://www.wikidata.org/entity/Q1416331,Cardinal Stefan Wyszyński University in Warsaw,1
http://www.wikidata.org/entity/Q5034766,Cape Elizabeth High School,1
http://www.wikidata.org/entity/Q2934669,Camberwell College of Arts,1
http://www.wikidata.org/entity/Q2698482,Calvin University,1
http://www.wikidata.org/entity/Q1026941,"California State University, Sacramento",1
http://www.wikidata.org/entity/Q906437,Cranbrook Educational Community,1
http://www.wikidata.org/entity/Q1026902,"California State University, Bakersfield",1
http://www.wikidata.org/entity/Q5017672,Cairn University,1
http://www.wikidata.org/entity/Q1896369,Cadettenschool,1
http://www.wikidata.org/entity/Q1017974,Butler University,1
http://www.wikidata.org/entity/Q5001092,Bury Grammar School,1
http://www.wikidata.org/entity/Q1055243,Buryat State University,1
http://www.wikidata.org/entity/Q4999956,Burnley College,1
http://www.wikidata.org/entity/Q1014978,Burggymnasium Essen,1
http://www.wikidata.org/entity/Q4986990,Bukkyo University,1
http://www.wikidata.org/entity/Q285382,Budapest University of Jewish Studies,1
http://www.wikidata.org/entity/Q850801,Budai Ciszterci Szent Imre Gimnázium,1
http://www.wikidata.org/entity/Q932411,Brunel University London,1
http://www.wikidata.org/entity/Q118541114,Koninklijk Atheneum Brugge,1
http://www.wikidata.org/entity/Q112328212,Kyushu Imperial University,1
http://www.wikidata.org/entity/Q27020537,Leibniz-Gymnasium,1
http://www.wikidata.org/entity/Q1592074,Lafayette College,1
http://www.wikidata.org/entity/Q934782,Koninklijke Militaire Academie,1
http://www.wikidata.org/entity/Q6515975,Leeds Grammar School,1
http://www.wikidata.org/entity/Q6515972,Leeds Girls' High School,1
http://www.wikidata.org/entity/Q39997,Korea University,1
http://www.wikidata.org/entity/Q6427485,Kololo Senior Secondary School,1
http://www.wikidata.org/entity/Q1795727,Köllnisches Gymnasium,1
http://www.wikidata.org/entity/Q1325968,Kyoto Prefectural University of Medicine,1
http://www.wikidata.org/entity/Q1774693,Lancing College,1
http://www.wikidata.org/entity/Q834825,Le Mans University,1
http://www.wikidata.org/entity/Q6524692,Leon High School,1
http://www.wikidata.org/entity/Q746691,Landfermann-Gymnasium,1
http://www.wikidata.org/entity/Q314100,Kolleg St. Blasien,1
http://www.wikidata.org/entity/Q1142917,Kokushikan University,1
http://www.wikidata.org/entity/Q1129772,Leőwey Klára High School,1
http://www.wikidata.org/entity/Q16010821,Jules Bordet Royal Athenaeum,1
http://www.wikidata.org/entity/Q1797584,Kogakkan University,1
http://www.wikidata.org/entity/Q4220153,Kyiv Theological Seminary,1
http://www.wikidata.org/entity/Q2753927,Kyambogo University,1
http://www.wikidata.org/entity/Q11357812,Kuwana High School,1
http://www.wikidata.org/entity/Q1809286,Lawrence University,1
http://www.wikidata.org/entity/Q12870386,Kutaisi classical gymnasium,1
http://www.wikidata.org/entity/Q1462611,Lawrence Academy at Groton,1
http://www.wikidata.org/entity/Q1741154,Kyiv National University of Construction and Architecture,1
http://www.wikidata.org/entity/Q4248826,Kursk Theological Seminary,1
http://www.wikidata.org/entity/Q1726130,Lauenburgische Gelehrtenschule,1
http://www.wikidata.org/entity/Q4563603,Kunstakademiets Arkitektskole,1
http://www.wikidata.org/entity/Q6497526,Latymer Upper School,1
http://www.wikidata.org/entity/Q662355,Kunstakademie Düsseldorf,1
http://www.wikidata.org/entity/Q52820633,L.C.Tito Livio,1
http://www.wikidata.org/entity/Q1798541,La Plata Museum,1
http://www.wikidata.org/entity/Q4243514,Kuban State University,1
http://www.wikidata.org/entity/Q2421697,Krzemieniec Lyceum,1
http://www.wikidata.org/entity/Q1069423,Kyoto Institute of Technology,1
http://www.wikidata.org/entity/Q1711651,Kronberg Gymnasium Aschaffenburg,1
http://www.wikidata.org/entity/Q11351132,Lawrenceville School,1
http://www.wikidata.org/entity/Q1526368,Kreuzschule,1
http://www.wikidata.org/entity/Q27969810,Krasnoyarsk Boy Gymnasium,1
http://www.wikidata.org/entity/Q1482689,Kyiv National Economic University named after Vadym Hetman,1
http://www.wikidata.org/entity/Q2667184,"Law School, University of São Paulo",1
http://www.wikidata.org/entity/Q931642,Kraków University of Technology,1
http://www.wikidata.org/entity/Q1422599,Merchant Taylors' Boys' School,1
http://www.wikidata.org/entity/Q6868559,Minnesota State University Moorhead,1
http://www.wikidata.org/entity/Q1307461,"Ministry of Education, Universities and Research",1
http://www.wikidata.org/entity/Q6863338,Minchenden School,1
http://www.wikidata.org/entity/Q6860967,Milton Academy,1
http://www.wikidata.org/entity/Q6859616,Milligan University,1
http://www.wikidata.org/entity/Q6858340,Mill Hill School,1
http://www.wikidata.org/entity/Q6859396,Millersville University of Pennsylvania,1
http://www.wikidata.org/entity/Q282302,Military Academy of Armored Forces,1
http://www.wikidata.org/entity/Q14955171,Miina Härma Gymnasium,1
http://www.wikidata.org/entity/Q1940803,Mid Sweden University,1
http://www.wikidata.org/entity/Q1760791,Middlesex University,1
