archaeologist,field_uri,field_label
http://www.wikidata.org/entity/Q1514427,http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q1514427,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1514427,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1514427,http://www.wikidata.org/entity/Q28171280,ancient civilization
http://www.wikidata.org/entity/Q1514427,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q1515650,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q151886,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q151886,http://www.wikidata.org/entity/Q50641,history of art
http://www.wikidata.org/entity/Q151886,http://www.wikidata.org/entity/Q648154,Byzantine studies
http://www.wikidata.org/entity/Q1519424,http://www.wikidata.org/entity/Q122906578,fossil primate
http://www.wikidata.org/entity/Q1519424,http://www.wikidata.org/entity/Q1337995,paleoecology
http://www.wikidata.org/entity/Q1519424,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q1519424,http://www.wikidata.org/entity/Q2984315,ecological anthropology
http://www.wikidata.org/entity/Q1519424,http://www.wikidata.org/entity/Q38112,forestry
http://www.wikidata.org/entity/Q1519424,http://www.wikidata.org/entity/Q596086,taphonomy
http://www.wikidata.org/entity/Q1519424,http://www.wikidata.org/entity/Q7206,paleoanthropology
http://www.wikidata.org/entity/Q15207528,http://www.wikidata.org/entity/Q1038158,homiletics
http://www.wikidata.org/entity/Q15207528,http://www.wikidata.org/entity/Q113861626,history of liturgy
http://www.wikidata.org/entity/Q15207528,http://www.wikidata.org/entity/Q1244108,liturgics
http://www.wikidata.org/entity/Q15207528,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q15207528,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15207528,http://www.wikidata.org/entity/Q648154,Byzantine studies
http://www.wikidata.org/entity/Q15210633,http://www.wikidata.org/entity/Q1802210,regional history
http://www.wikidata.org/entity/Q15210633,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q15214641,http://www.wikidata.org/entity/Q1662673,gender studies
http://www.wikidata.org/entity/Q15214641,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q15221435,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15221435,http://www.wikidata.org/entity/Q914856,historic preservation
http://www.wikidata.org/entity/Q15229393,http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q15229393,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15229393,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q15229393,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q1523942,http://www.wikidata.org/entity/Q2429397,Ancient Carthage
http://www.wikidata.org/entity/Q1523942,http://www.wikidata.org/entity/Q2826229,North Africa during Antiquity
http://www.wikidata.org/entity/Q15261280,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1528191,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1528191,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q1528404,http://www.wikidata.org/entity/Q115154797,historical topography
http://www.wikidata.org/entity/Q1528404,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1532526,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1533618,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1535206,http://www.wikidata.org/entity/Q132116,folkloristics
http://www.wikidata.org/entity/Q1535206,http://www.wikidata.org/entity/Q132151,ethnography
http://www.wikidata.org/entity/Q1535206,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q1535206,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1535206,http://www.wikidata.org/entity/Q43455,ethnology
http://www.wikidata.org/entity/Q1535206,http://www.wikidata.org/entity/Q476294,oriental studies
http://www.wikidata.org/entity/Q1535206,http://www.wikidata.org/entity/Q8162,linguistics
http://www.wikidata.org/entity/Q1537588,http://www.wikidata.org/entity/Q1390277,mummification
http://www.wikidata.org/entity/Q1537588,http://www.wikidata.org/entity/Q184624,peat
http://www.wikidata.org/entity/Q1537588,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1537588,http://www.wikidata.org/entity/Q43616,mummy
http://www.wikidata.org/entity/Q1539621,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q1539621,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q1539621,http://www.wikidata.org/entity/Q7328910,art collection
http://www.wikidata.org/entity/Q15407466,http://www.wikidata.org/entity/Q1638627,history of Brittany
http://www.wikidata.org/entity/Q15407466,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15407466,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q15407466,http://www.wikidata.org/entity/Q380313,archival science
http://www.wikidata.org/entity/Q15407466,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q15407473,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q15407473,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q15407473,http://www.wikidata.org/entity/Q40203,Paleolithic
http://www.wikidata.org/entity/Q15407473,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q15411502,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q15411502,http://www.wikidata.org/entity/Q653838,rescue archaeology
http://www.wikidata.org/entity/Q1541949,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1542008,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q1542008,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1542008,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1542008,http://www.wikidata.org/entity/Q2532901,environmental archaeology
http://www.wikidata.org/entity/Q1542008,http://www.wikidata.org/entity/Q44155,Mesolithic
http://www.wikidata.org/entity/Q1542303,http://www.wikidata.org/entity/Q1236430,Reccopolis
http://www.wikidata.org/entity/Q1542303,http://www.wikidata.org/entity/Q12554,Middle Ages
http://www.wikidata.org/entity/Q1542303,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1542303,http://www.wikidata.org/entity/Q2940142,Kingdom of Toledo
http://www.wikidata.org/entity/Q15429025,http://www.wikidata.org/entity/Q13404081,bioarchaeology
http://www.wikidata.org/entity/Q15429025,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q1542931,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q15429357,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q15429357,http://www.wikidata.org/entity/Q12649079,archaeological monument
http://www.wikidata.org/entity/Q15429357,http://www.wikidata.org/entity/Q217102,restoration
http://www.wikidata.org/entity/Q15429357,http://www.wikidata.org/entity/Q22969563,Bodendenkmal
http://www.wikidata.org/entity/Q15429357,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15429357,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q15429610,http://www.wikidata.org/entity/Q134783,stratigraphy
http://www.wikidata.org/entity/Q15430190,http://www.wikidata.org/entity/Q841090,classics
http://www.wikidata.org/entity/Q15431083,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15431083,http://www.wikidata.org/entity/Q63386008,curating
http://www.wikidata.org/entity/Q15431736,http://www.wikidata.org/entity/Q1662673,gender studies
http://www.wikidata.org/entity/Q15431736,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15432346,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15432346,http://www.wikidata.org/entity/Q30032115,biological research
http://www.wikidata.org/entity/Q15433620,http://www.wikidata.org/entity/Q119190,medieval studies
http://www.wikidata.org/entity/Q15433620,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q15433841,http://www.wikidata.org/entity/Q113884225,ancient archeology
http://www.wikidata.org/entity/Q15433841,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q15435691,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q15435691,http://www.wikidata.org/entity/Q7328910,art collection
http://www.wikidata.org/entity/Q15440925,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q15440925,http://www.wikidata.org/entity/Q794605,biblical studies
http://www.wikidata.org/entity/Q15440925,http://www.wikidata.org/entity/Q846742,history of religions
http://www.wikidata.org/entity/Q15444163,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q15444163,http://www.wikidata.org/entity/Q12554,Middle Ages
http://www.wikidata.org/entity/Q15444730,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15444730,http://www.wikidata.org/entity/Q495527,classical philology
http://www.wikidata.org/entity/Q15444730,http://www.wikidata.org/entity/Q7922,pedagogy
http://www.wikidata.org/entity/Q15445437,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15446964,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15447291,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15449492,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q15449492,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15449541,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q15449541,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15449568,http://www.wikidata.org/entity/Q1069,geology
http://www.wikidata.org/entity/Q15449568,http://www.wikidata.org/entity/Q1071,geography
http://www.wikidata.org/entity/Q15449568,http://www.wikidata.org/entity/Q156859,Assyriology
http://www.wikidata.org/entity/Q15449568,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15449568,http://www.wikidata.org/entity/Q50675,historiography
http://www.wikidata.org/entity/Q1544995,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q1544995,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15450167,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q15450167,http://www.wikidata.org/entity/Q7206,paleoanthropology
http://www.wikidata.org/entity/Q15450361,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q15450495,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q15451804,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q15451890,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q15451890,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q15452476,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15452476,http://www.wikidata.org/entity/Q8162,linguistics
http://www.wikidata.org/entity/Q15453531,http://www.wikidata.org/entity/Q20113959,nature conservation
http://www.wikidata.org/entity/Q15453531,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q15455795,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15455902,http://www.wikidata.org/entity/Q355841,Adena culture
http://www.wikidata.org/entity/Q15456026,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15456026,http://www.wikidata.org/entity/Q34178,theology
http://www.wikidata.org/entity/Q15456026,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q15456444,http://www.wikidata.org/entity/Q23404,anthropology
http://www.wikidata.org/entity/Q15456444,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15461134,http://www.wikidata.org/entity/Q185681,matriarchy
http://www.wikidata.org/entity/Q15461134,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15461134,http://www.wikidata.org/entity/Q640280,comparative mythology
http://www.wikidata.org/entity/Q15461134,http://www.wikidata.org/entity/Q8242,literature
http://www.wikidata.org/entity/Q15461134,http://www.wikidata.org/entity/Q858517,cultural history
http://www.wikidata.org/entity/Q1546669,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1546669,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1546669,http://www.wikidata.org/entity/Q495527,classical philology
http://www.wikidata.org/entity/Q15487556,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1548934,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15492631,http://www.wikidata.org/entity/Q318668,zooarchaeology
http://www.wikidata.org/entity/Q1553548,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1553548,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1553590,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1553590,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1558271,http://www.wikidata.org/entity/Q115160303,translating activity
http://www.wikidata.org/entity/Q1558271,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1559553,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1559553,http://www.wikidata.org/entity/Q44097629,Roman archaeology
http://www.wikidata.org/entity/Q1559553,http://www.wikidata.org/entity/Q914856,historic preservation
http://www.wikidata.org/entity/Q1559553,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q1560454,http://www.wikidata.org/entity/Q1129653,everyday life
http://www.wikidata.org/entity/Q1560454,http://www.wikidata.org/entity/Q113536072,wooden building
http://www.wikidata.org/entity/Q1560454,http://www.wikidata.org/entity/Q13405640,construction industry
http://www.wikidata.org/entity/Q1560454,http://www.wikidata.org/entity/Q137425863,historical ceramics
http://www.wikidata.org/entity/Q1560454,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q1560454,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q1560454,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1560454,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1560454,http://www.wikidata.org/entity/Q515,city
http://www.wikidata.org/entity/Q1560514,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1561150,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q15614617,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1561539,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q1561672,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q1561672,http://www.wikidata.org/entity/Q41493,ancient history
http://www.wikidata.org/entity/Q1561844,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1561879,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1561879,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15631311,http://www.wikidata.org/entity/Q1747618,ancient Greek art
http://www.wikidata.org/entity/Q15631311,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q15635020,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15635020,http://www.wikidata.org/entity/Q8180985,history of architecture
http://www.wikidata.org/entity/Q15646483,http://www.wikidata.org/entity/Q179957,palaeography
http://www.wikidata.org/entity/Q15646483,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15646483,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q15646483,http://www.wikidata.org/entity/Q394,metrology
http://www.wikidata.org/entity/Q15646483,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q15677482,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q15677482,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q1568321,http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q1568321,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1568321,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q1568645,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1569958,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q1569958,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1569958,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q1570107,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1571017,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1571017,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1571348,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1571459,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1571459,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1571459,http://www.wikidata.org/entity/Q460162,museology
http://www.wikidata.org/entity/Q157155,http://www.wikidata.org/entity/Q2142577,Semitic studies
http://www.wikidata.org/entity/Q157155,http://www.wikidata.org/entity/Q34187,religious studies
http://www.wikidata.org/entity/Q15720328,http://www.wikidata.org/entity/Q1418771,culturology
http://www.wikidata.org/entity/Q15720328,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15720328,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q15720328,http://www.wikidata.org/entity/Q34187,religious studies
http://www.wikidata.org/entity/Q15720328,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q15720335,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15720335,http://www.wikidata.org/entity/Q631286,numismatics
http://www.wikidata.org/entity/Q15730811,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q15730811,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q15734524,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1574205,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1576423,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q1576423,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1576423,http://www.wikidata.org/entity/Q959782,archaeological excavation
http://www.wikidata.org/entity/Q1576555,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q1576555,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1576597,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q1576597,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1576921,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1576921,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1577026,http://www.wikidata.org/entity/Q11634,art of sculpture
http://www.wikidata.org/entity/Q1577026,http://www.wikidata.org/entity/Q12271,architecture
http://www.wikidata.org/entity/Q1577026,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q1577026,http://www.wikidata.org/entity/Q211884,Byzantine art
http://www.wikidata.org/entity/Q1577026,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1577026,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1578064,http://www.wikidata.org/entity/Q1254302,archaeology of the Roman provinces
http://www.wikidata.org/entity/Q1578064,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1578064,http://www.wikidata.org/entity/Q609819,biblical archaeology
http://www.wikidata.org/entity/Q1578135,http://www.wikidata.org/entity/Q210369,paleozoology
http://www.wikidata.org/entity/Q1578135,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15791930,http://www.wikidata.org/entity/Q12776671,classical arts and culture
http://www.wikidata.org/entity/Q15791930,http://www.wikidata.org/entity/Q134435,topography
http://www.wikidata.org/entity/Q15791930,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q15791930,http://www.wikidata.org/entity/Q223750,ancient Roman architecture
http://www.wikidata.org/entity/Q15791930,http://www.wikidata.org/entity/Q3476517,classical sculpture
http://www.wikidata.org/entity/Q15791930,http://www.wikidata.org/entity/Q3621486,landscape archaeology
http://www.wikidata.org/entity/Q15791930,http://www.wikidata.org/entity/Q59950,urbanism
http://www.wikidata.org/entity/Q1580391,http://www.wikidata.org/entity/Q12271,architecture
http://www.wikidata.org/entity/Q1580391,http://www.wikidata.org/entity/Q914856,historic preservation
http://www.wikidata.org/entity/Q1580771,http://www.wikidata.org/entity/Q1241535,galea
http://www.wikidata.org/entity/Q1580771,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15816101,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q15816101,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q15816101,http://www.wikidata.org/entity/Q41493,ancient history
http://www.wikidata.org/entity/Q15818627,http://www.wikidata.org/entity/Q211884,Byzantine art
http://www.wikidata.org/entity/Q15818627,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15818627,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1582133,http://www.wikidata.org/entity/Q1671076,medieval archaeology
http://www.wikidata.org/entity/Q1582133,http://www.wikidata.org/entity/Q50637,art history
http://www.wikidata.org/entity/Q1582232,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1582232,http://www.wikidata.org/entity/Q495527,classical philology
http://www.wikidata.org/entity/Q1582474,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q1582474,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1582474,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1582993,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1582993,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q1582993,http://www.wikidata.org/entity/Q858517,cultural history
http://www.wikidata.org/entity/Q15830070,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15830070,http://www.wikidata.org/entity/Q446760,educational system
http://www.wikidata.org/entity/Q15830070,http://www.wikidata.org/entity/Q495527,classical philology
http://www.wikidata.org/entity/Q15830070,http://www.wikidata.org/entity/Q7553,translation
http://www.wikidata.org/entity/Q15830217,http://www.wikidata.org/entity/Q1802210,regional history
http://www.wikidata.org/entity/Q1583089,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1583524,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1583524,http://www.wikidata.org/entity/Q846742,history of religions
http://www.wikidata.org/entity/Q1583872,http://www.wikidata.org/entity/Q1387972,plant ecology
http://www.wikidata.org/entity/Q1583872,http://www.wikidata.org/entity/Q1456948,geobotany
http://www.wikidata.org/entity/Q1583872,http://www.wikidata.org/entity/Q420,biology
http://www.wikidata.org/entity/Q1583872,http://www.wikidata.org/entity/Q441,botany
http://www.wikidata.org/entity/Q1583872,http://www.wikidata.org/entity/Q4421,forest
http://www.wikidata.org/entity/Q1583915,http://www.wikidata.org/entity/Q11759,Stone Age
http://www.wikidata.org/entity/Q1584636,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1584636,http://www.wikidata.org/entity/Q28171280,ancient civilization
http://www.wikidata.org/entity/Q1584636,http://www.wikidata.org/entity/Q381885,tomb
http://www.wikidata.org/entity/Q1584754,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1584754,http://www.wikidata.org/entity/Q309,history
http://www.wikidata.org/entity/Q15850696,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q15850696,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q15855148,http://www.wikidata.org/entity/Q12271,architecture
http://www.wikidata.org/entity/Q15855148,http://www.wikidata.org/entity/Q8180985,history of architecture
http://www.wikidata.org/entity/Q1586435,http://www.wikidata.org/entity/Q10855061,archaeological find
http://www.wikidata.org/entity/Q1586435,http://www.wikidata.org/entity/Q11633,photography
http://www.wikidata.org/entity/Q1586435,http://www.wikidata.org/entity/Q145903,Egyptology
http://www.wikidata.org/entity/Q1586435,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1586435,http://www.wikidata.org/entity/Q2586218,scientific photography
http://www.wikidata.org/entity/Q1586456,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q1586456,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q1586456,http://www.wikidata.org/entity/Q2415966,prehistoric archaeology
http://www.wikidata.org/entity/Q1586456,http://www.wikidata.org/entity/Q5770868,medieval city
http://www.wikidata.org/entity/Q1586456,http://www.wikidata.org/entity/Q983246,history of ferrous metallurgy
http://www.wikidata.org/entity/Q1586458,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q1586458,http://www.wikidata.org/entity/Q1760972,Christian archaeology
http://www.wikidata.org/entity/Q1587768,http://www.wikidata.org/entity/Q11756,prehistory
http://www.wikidata.org/entity/Q15926495,http://www.wikidata.org/entity/Q1349760,medieval architecture
http://www.wikidata.org/entity/Q15926495,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15926495,http://www.wikidata.org/entity/Q358,heritage site
http://www.wikidata.org/entity/Q15926495,http://www.wikidata.org/entity/Q811165,architectural heritage monument
http://www.wikidata.org/entity/Q15926495,http://www.wikidata.org/entity/Q8180985,history of architecture
http://www.wikidata.org/entity/Q1596137,http://www.wikidata.org/entity/Q1669589,classical archaeology
http://www.wikidata.org/entity/Q15965857,http://www.wikidata.org/entity/Q159810,economy
http://www.wikidata.org/entity/Q15965857,http://www.wikidata.org/entity/Q181260,epigraphy
http://www.wikidata.org/entity/Q15965857,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15969184,http://www.wikidata.org/entity/Q115160303,translating activity
http://www.wikidata.org/entity/Q15969184,http://www.wikidata.org/entity/Q23498,archaeology
http://www.wikidata.org/entity/Q15969184,http://www.wikidata.org/entity/Q7163,politics
