person_uri,education_uri,education_label
http://www.wikidata.org/entity/Q567735,http://www.wikidata.org/entity/Q1341516,Westminster School
http://www.wikidata.org/entity/Q2891759,http://www.wikidata.org/entity/Q1341516,Westminster School
http://www.wikidata.org/entity/Q872366,http://www.wikidata.org/entity/Q1341516,Westminster School
http://www.wikidata.org/entity/Q984014,http://www.wikidata.org/entity/Q1341516,Westminster School
http://www.wikidata.org/entity/Q274048,http://www.wikidata.org/entity/Q1342484,Robert College
http://www.wikidata.org/entity/Q28935064,http://www.wikidata.org/entity/Q1342484,Robert College
http://www.wikidata.org/entity/Q970441,http://www.wikidata.org/entity/Q1342484,Robert College
http://www.wikidata.org/entity/Q1387544,http://www.wikidata.org/entity/Q1346110,Occidental College
http://www.wikidata.org/entity/Q5539086,http://www.wikidata.org/entity/Q1346135,University of Akron
http://www.wikidata.org/entity/Q138546781,http://www.wikidata.org/entity/Q1349150,National University of Mongolia
http://www.wikidata.org/entity/Q12219269,http://www.wikidata.org/entity/Q1351317,Damascus University
http://www.wikidata.org/entity/Q20830260,http://www.wikidata.org/entity/Q1351317,Damascus University
http://www.wikidata.org/entity/Q123413929,http://www.wikidata.org/entity/Q1353679,University of Nebraska–Lincoln
http://www.wikidata.org/entity/Q113713816,http://www.wikidata.org/entity/Q1353679,University of Nebraska–Lincoln
http://www.wikidata.org/entity/Q1713981,http://www.wikidata.org/entity/Q1353679,University of Nebraska–Lincoln
http://www.wikidata.org/entity/Q40888061,http://www.wikidata.org/entity/Q1353679,University of Nebraska–Lincoln
http://www.wikidata.org/entity/Q58112042,http://www.wikidata.org/entity/Q1353679,University of Nebraska–Lincoln
http://www.wikidata.org/entity/Q99209876,http://www.wikidata.org/entity/Q1353679,University of Nebraska–Lincoln
http://www.wikidata.org/entity/Q19754052,http://www.wikidata.org/entity/Q135436,école normale supérieure
http://www.wikidata.org/entity/Q61521846,http://www.wikidata.org/entity/Q1357891,Middlebury College
http://www.wikidata.org/entity/Q96150541,http://www.wikidata.org/entity/Q1357891,Middlebury College
http://www.wikidata.org/entity/Q115684496,http://www.wikidata.org/entity/Q1360303,University of Kentucky
http://www.wikidata.org/entity/Q119104045,http://www.wikidata.org/entity/Q1360303,University of Kentucky
http://www.wikidata.org/entity/Q26234752,http://www.wikidata.org/entity/Q1360303,University of Kentucky
http://www.wikidata.org/entity/Q5302070,http://www.wikidata.org/entity/Q1360303,University of Kentucky
http://www.wikidata.org/entity/Q56513823,http://www.wikidata.org/entity/Q1360303,University of Kentucky
http://www.wikidata.org/entity/Q19594721,http://www.wikidata.org/entity/Q13634028,Dhaka College
http://www.wikidata.org/entity/Q6281903,http://www.wikidata.org/entity/Q1364464,University of Madras
http://www.wikidata.org/entity/Q7906299,http://www.wikidata.org/entity/Q1364464,University of Madras
http://www.wikidata.org/entity/Q99900262,http://www.wikidata.org/entity/Q1366519,Hamline University
http://www.wikidata.org/entity/Q51207172,http://www.wikidata.org/entity/Q1367388,"Faculty of Philosophy and Letters, UNAM"
http://www.wikidata.org/entity/Q98381142,http://www.wikidata.org/entity/Q1367388,"Faculty of Philosophy and Letters, UNAM"
http://www.wikidata.org/entity/Q18926767,http://www.wikidata.org/entity/Q1370721,University of Mysore
http://www.wikidata.org/entity/Q11431813,http://www.wikidata.org/entity/Q1372362,Gakushuin University
http://www.wikidata.org/entity/Q11619860,http://www.wikidata.org/entity/Q1372362,Gakushuin University
http://www.wikidata.org/entity/Q106712905,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q110177718,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q11769425,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q132407651,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q112443249,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q112432825,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q107290894,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q11725438,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q19691405,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q17544589,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q16571665,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q3290938,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q30604218,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q9354742,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q9145399,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q9375915,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q61829577,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q9154101,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q9151426,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q9354288,http://www.wikidata.org/entity/Q137503,University of Łódź
http://www.wikidata.org/entity/Q132172937,http://www.wikidata.org/entity/Q1375146,Murdoch University
http://www.wikidata.org/entity/Q108733099,http://www.wikidata.org/entity/Q1375986,Gifu University
http://www.wikidata.org/entity/Q17409454,http://www.wikidata.org/entity/Q13768478,"Faculty of Theology, Sofia University"
http://www.wikidata.org/entity/Q116413954,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q15130478,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q1700856,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q356134,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q454442,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q5112508,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q8017457,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q64563606,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q7066638,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q827842,http://www.wikidata.org/entity/Q1376987,New College
http://www.wikidata.org/entity/Q10965609,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q1295598,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q12786228,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q12802880,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q12803932,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q12786299,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q12798647,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q12803338,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q12803860,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q18529530,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q18507938,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q1939671,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q19935925,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q18529733,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q18507371,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q18507992,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q18587117,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q19938039,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q18644656,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q18644747,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q66291367,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q87347547,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q7585772,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q59901785,http://www.wikidata.org/entity/Q1377,University of Ljubljana
http://www.wikidata.org/entity/Q4955198,http://www.wikidata.org/entity/Q1378320,Swarthmore College
http://www.wikidata.org/entity/Q93236456,http://www.wikidata.org/entity/Q1378320,Swarthmore College
http://www.wikidata.org/entity/Q3837598,http://www.wikidata.org/entity/Q1391755,University of Namur
http://www.wikidata.org/entity/Q6817368,http://www.wikidata.org/entity/Q1393301,Fairleigh Dickinson University
http://www.wikidata.org/entity/Q113697926,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q27877280,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q43489797,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q55088800,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q3229721,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q33177082,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q3440737,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q35246535,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q3144584,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q33167904,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q55627100,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q61919947,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q90899461,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q75619273,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q64863408,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q66759076,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q76593381,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q810064,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University
http://www.wikidata.org/entity/Q1509992,http://www.wikidata.org/entity/Q1399299,Slade School of Fine Art
http://www.wikidata.org/entity/Q55415726,http://www.wikidata.org/entity/Q1399299,Slade School of Fine Art
http://www.wikidata.org/entity/Q1226271,http://www.wikidata.org/entity/Q1413977,"Piarist High School, Timișoara"
http://www.wikidata.org/entity/Q106138244,http://www.wikidata.org/entity/Q1414861,University of Exeter
http://www.wikidata.org/entity/Q2007811,http://www.wikidata.org/entity/Q1414861,University of Exeter
http://www.wikidata.org/entity/Q4932081,http://www.wikidata.org/entity/Q1414861,University of Exeter
http://www.wikidata.org/entity/Q6035746,http://www.wikidata.org/entity/Q1414861,University of Exeter
http://www.wikidata.org/entity/Q87184217,http://www.wikidata.org/entity/Q1414861,University of Exeter
http://www.wikidata.org/entity/Q65096305,http://www.wikidata.org/entity/Q1414861,University of Exeter
http://www.wikidata.org/entity/Q60227692,http://www.wikidata.org/entity/Q1414861,University of Exeter
http://www.wikidata.org/entity/Q11828946,http://www.wikidata.org/entity/Q1416331,Cardinal Stefan Wyszyński University in Warsaw
http://www.wikidata.org/entity/Q1776954,http://www.wikidata.org/entity/Q1416348,Norwegian Institute of Technology
http://www.wikidata.org/entity/Q92208,http://www.wikidata.org/entity/Q1420079,Bischöfliches Priesterseminar zu Trier
http://www.wikidata.org/entity/Q2150392,http://www.wikidata.org/entity/Q1420239,Temple University
http://www.wikidata.org/entity/Q27832579,http://www.wikidata.org/entity/Q1420239,Temple University
http://www.wikidata.org/entity/Q5289551,http://www.wikidata.org/entity/Q1420239,Temple University
http://www.wikidata.org/entity/Q7273716,http://www.wikidata.org/entity/Q1420500,Swansea University
http://www.wikidata.org/entity/Q2269194,http://www.wikidata.org/entity/Q1422599,Merchant Taylors' Boys' School
http://www.wikidata.org/entity/Q10322982,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q105847763,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q10325619,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q1043190,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q2721769,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q38230493,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q47541975,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q464580,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q9696802,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q58338911,http://www.wikidata.org/entity/Q1422903,University of Porto
http://www.wikidata.org/entity/Q15129872,http://www.wikidata.org/entity/Q1423756,Texas Tech University
http://www.wikidata.org/entity/Q6208578,http://www.wikidata.org/entity/Q1423756,Texas Tech University
http://www.wikidata.org/entity/Q127698689,http://www.wikidata.org/entity/Q1424632,Alexandria University
http://www.wikidata.org/entity/Q118634818,http://www.wikidata.org/entity/Q1424632,Alexandria University
http://www.wikidata.org/entity/Q140575,http://www.wikidata.org/entity/Q1424632,Alexandria University
http://www.wikidata.org/entity/Q63108773,http://www.wikidata.org/entity/Q1425655,Verseghy Ferenc Grammar School
http://www.wikidata.org/entity/Q124022341,http://www.wikidata.org/entity/Q1426464,Phillips Exeter Academy
http://www.wikidata.org/entity/Q1638687,http://www.wikidata.org/entity/Q1426464,Phillips Exeter Academy
http://www.wikidata.org/entity/Q7411650,http://www.wikidata.org/entity/Q1426464,Phillips Exeter Academy
http://www.wikidata.org/entity/Q60449680,http://www.wikidata.org/entity/Q1426464,Phillips Exeter Academy
http://www.wikidata.org/entity/Q59510574,http://www.wikidata.org/entity/Q1426464,Phillips Exeter Academy
http://www.wikidata.org/entity/Q60971500,http://www.wikidata.org/entity/Q1428711,University of South Bohemia in České Budějovice
http://www.wikidata.org/entity/Q151164,http://www.wikidata.org/entity/Q1430113,Institut national des langues et civilisations orientales
http://www.wikidata.org/entity/Q50228512,http://www.wikidata.org/entity/Q1430113,Institut national des langues et civilisations orientales
http://www.wikidata.org/entity/Q3301321,http://www.wikidata.org/entity/Q1430113,Institut national des langues et civilisations orientales
http://www.wikidata.org/entity/Q368821,http://www.wikidata.org/entity/Q1430113,Institut national des langues et civilisations orientales
http://www.wikidata.org/entity/Q723701,http://www.wikidata.org/entity/Q1430113,Institut national des langues et civilisations orientales
http://www.wikidata.org/entity/Q84494101,http://www.wikidata.org/entity/Q1430113,Institut national des langues et civilisations orientales
http://www.wikidata.org/entity/Q20991650,http://www.wikidata.org/entity/Q1430954,Saint Joseph University of Beirut
http://www.wikidata.org/entity/Q18716338,http://www.wikidata.org/entity/Q1431541,Lycée Janson-de-Sailly
http://www.wikidata.org/entity/Q133577541,http://www.wikidata.org/entity/Q1432030,Jilin University
http://www.wikidata.org/entity/Q121209698,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q117379830,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q23042940,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q27734994,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q44833148,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q56191810,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q5585292,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q50292175,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q43285172,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q5921265,http://www.wikidata.org/entity/Q1432632,University of Reading
http://www.wikidata.org/entity/Q15450258,http://www.wikidata.org/entity/Q1432645,Phillips Academy
http://www.wikidata.org/entity/Q237220,http://www.wikidata.org/entity/Q1432645,Phillips Academy
http://www.wikidata.org/entity/Q7637985,http://www.wikidata.org/entity/Q1432645,Phillips Academy
http://www.wikidata.org/entity/Q98776695,http://www.wikidata.org/entity/Q1432645,Phillips Academy
http://www.wikidata.org/entity/Q3132125,http://www.wikidata.org/entity/Q1444157,Lycée Hoche
http://www.wikidata.org/entity/Q123764400,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q112448448,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q113565445,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q107044773,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q106164251,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q12168816,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11828975,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q102312919,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11814577,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11817433,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q110428718,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11714699,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11734525,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11818020,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q100590806,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q109914611,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11724477,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11724844,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11834195,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11725151,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11728117,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q110177834,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q114496535,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q113807735,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q112516413,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11768174,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11769012,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11769040,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q114556445,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11770255,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q112545662,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11696747,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q12145756,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q112763126,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q11685832,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q116784830,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q106917858,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q104761727,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q21282153,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q24229204,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q1408043,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q15447413,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q19758446,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q1678202,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q17404076,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q27928554,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q17095381,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q1399403,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q20640149,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q24577086,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q16543853,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q24430672,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q17544578,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q20029182,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q27043158,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q19913132,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q440475,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q29830018,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q4226911,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q4539987,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q3441286,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q4143142,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q4281864,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q4715569,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9389850,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9152149,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9392956,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9393161,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q66828311,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9394679,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9381789,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9165360,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9376911,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q97370656,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9148182,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q6543676,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q6153915,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9376730,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q91470248,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q97039807,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9155033,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q676573,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q7944789,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q62083947,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9140613,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9153044,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q86834767,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q85133933,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q64140456,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9363639,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q64149211,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9375622,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9160579,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q9376368,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q72262573,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q8061732,http://www.wikidata.org/entity/Q144488,University of Warsaw
http://www.wikidata.org/entity/Q126414712,http://www.wikidata.org/entity/Q1445888,Franz Ludwig High School in Bamberg
http://www.wikidata.org/entity/Q2633581,http://www.wikidata.org/entity/Q1446181,Hunter College
http://www.wikidata.org/entity/Q19867118,http://www.wikidata.org/entity/Q1446181,Hunter College
http://www.wikidata.org/entity/Q63614483,http://www.wikidata.org/entity/Q1446181,Hunter College
http://www.wikidata.org/entity/Q5733749,http://www.wikidata.org/entity/Q1446181,Hunter College
http://www.wikidata.org/entity/Q73789620,http://www.wikidata.org/entity/Q1446181,Hunter College
http://www.wikidata.org/entity/Q65091704,http://www.wikidata.org/entity/Q14551305,Dartington Hall School
http://www.wikidata.org/entity/Q275622,http://www.wikidata.org/entity/Q1456119,Pitt Rivers Museum
http://www.wikidata.org/entity/Q15432420,http://www.wikidata.org/entity/Q1456168,Fridericianum Schwerin
http://www.wikidata.org/entity/Q1610385,http://www.wikidata.org/entity/Q1456173,Friderico-Francisceum
http://www.wikidata.org/entity/Q1647264,http://www.wikidata.org/entity/Q1457752,Friedrich-Eugens-Gymnasium Stuttgart
http://www.wikidata.org/entity/Q1658426,http://www.wikidata.org/entity/Q1457868,Gymnasium Friedrich Wilhelm in Trier
http://www.wikidata.org/entity/Q111407,http://www.wikidata.org/entity/Q1457922,Friedrich-Wilhelms-Gymnasium
http://www.wikidata.org/entity/Q110654512,http://www.wikidata.org/entity/Q1458113,University of Victoria
http://www.wikidata.org/entity/Q12130823,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q123584858,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
http://www.wikidata.org/entity/Q15065602,http://www.wikidata.org/entity/Q1458695,National University of Kharkiv
