person_uri,person_label
http://www.wikidata.org/entity/Q28547197,Dimitri Baramki
http://www.wikidata.org/entity/Q28548492,Zoltán Simon
http://www.wikidata.org/entity/Q28549348,István Feld
http://www.wikidata.org/entity/Q28552372,R. V. Terpilovskiĭ
http://www.wikidata.org/entity/Q2856425,Michel Feugère
http://www.wikidata.org/entity/Q2856714,Antoine Schayes
http://www.wikidata.org/entity/Q2857122,Antonin Jaussen
http://www.wikidata.org/entity/Q2857127,Antonin Kapustin
http://www.wikidata.org/entity/Q2857158,Antonino Di Vita
http://www.wikidata.org/entity/Q28581423,Mary Harlow
http://www.wikidata.org/entity/Q285963,Émile Étienne Guimet
http://www.wikidata.org/entity/Q28602860,Jan Norrman
http://www.wikidata.org/entity/Q28604390,Hans-Dietrich Kahlke
http://www.wikidata.org/entity/Q28606260,François-Joseph Scohy
http://www.wikidata.org/entity/Q2860647,Arcisse de Caumont
http://www.wikidata.org/entity/Q28612227,Seiho Ōyama
http://www.wikidata.org/entity/Q2861953,Armand René du Châtellier
http://www.wikidata.org/entity/Q2861990,Armand Viré
http://www.wikidata.org/entity/Q2865095,Arthur Forgeais
http://www.wikidata.org/entity/Q28651724,Nathan Schlanger
http://www.wikidata.org/entity/Q28655298,Peter Woodman
http://www.wikidata.org/entity/Q28665064,Leonid Yablonsky
http://www.wikidata.org/entity/Q28665122,Margarita Ivanovna Filanovich
http://www.wikidata.org/entity/Q28665139,Makhmuda Sadykova
http://www.wikidata.org/entity/Q28665893,Vladimir Borisov
http://www.wikidata.org/entity/Q28688946,Sadao Kawakami
http://www.wikidata.org/entity/Q28701740,Lesia Chmil
http://www.wikidata.org/entity/Q28702257,Trokhym Teslia
http://www.wikidata.org/entity/Q28703178,H. Krysin
http://www.wikidata.org/entity/Q2871033,Auguste Audollent
http://www.wikidata.org/entity/Q2871055,Auguste Bernard
http://www.wikidata.org/entity/Q2871338,Auguste Nicaise
http://www.wikidata.org/entity/Q28714692,Fayza Haikal
http://www.wikidata.org/entity/Q28722053,Jozef Bujna
http://www.wikidata.org/entity/Q28722265,Elvira H. Tóth
http://www.wikidata.org/entity/Q28722292,Etela Studeníková
http://www.wikidata.org/entity/Q28726767,John-Eric Gustafsson
http://www.wikidata.org/entity/Q28732617,Thomas W. Jacobsen
http://www.wikidata.org/entity/Q28737702,Gisela Freund
http://www.wikidata.org/entity/Q28741133,Geoffrey B. Waywell
http://www.wikidata.org/entity/Q28747119,Alexander Mazarakis Ainian
http://www.wikidata.org/entity/Q28748015,Burton MacDonald
http://www.wikidata.org/entity/Q2874919,Aymar de Blois de La Calande
http://www.wikidata.org/entity/Q2875109,Azedine Beschaouch
http://www.wikidata.org/entity/Q28758217,Giuliano Vanzolini
http://www.wikidata.org/entity/Q28759017,Klavs Randsborg
http://www.wikidata.org/entity/Q28769295,Peter Jaeckel
http://www.wikidata.org/entity/Q28777250,Walter Hume Kerr
http://www.wikidata.org/entity/Q28777368,Frank Soday
http://www.wikidata.org/entity/Q2877777,Ricardo Velázquez Bosco
http://www.wikidata.org/entity/Q2877935,Eliseo Gil
http://www.wikidata.org/entity/Q287822,Andreas Alföldi
http://www.wikidata.org/entity/Q28784934,Danae Thimme
http://www.wikidata.org/entity/Q28791421,Fabrizio Bisconti
http://www.wikidata.org/entity/Q2879973,Baird Thomas Spalding
http://www.wikidata.org/entity/Q28799790,Mario Iozzo
http://www.wikidata.org/entity/Q28805295,Adrian Bălăşescu
http://www.wikidata.org/entity/Q28805573,Cyril Foley
http://www.wikidata.org/entity/Q28811790,Jean Lauffray
http://www.wikidata.org/entity/Q28820016,Julie Lund
http://www.wikidata.org/entity/Q288255,James B. Pritchard
http://www.wikidata.org/entity/Q2883917,Josef Ludovit Holuby
http://www.wikidata.org/entity/Q28839317,H. Dusevel
http://www.wikidata.org/entity/Q28848698,Tania Ghirshman
http://www.wikidata.org/entity/Q28853731,Graham Connah
http://www.wikidata.org/entity/Q28858687,Consuelo Mata Parreño
http://www.wikidata.org/entity/Q28860026,Maurice Piboule
http://www.wikidata.org/entity/Q28866121,Rupert Gebhard
http://www.wikidata.org/entity/Q28867562,Willy Groenman-van Waateringe
http://www.wikidata.org/entity/Q28871893,Christian Lassure
http://www.wikidata.org/entity/Q28873574,Chris Gosden
http://www.wikidata.org/entity/Q28910581,Jean-Jacques Charpy
http://www.wikidata.org/entity/Q28914265,Gabriela Martín Ávila
http://www.wikidata.org/entity/Q2891568,Karl Taube
http://www.wikidata.org/entity/Q28916642,Kornel Fligier
http://www.wikidata.org/entity/Q28916654,Matilde Font Sariols
http://www.wikidata.org/entity/Q2891759,Battiscombe Gunn
http://www.wikidata.org/entity/Q2891767,Christian Goudineau
http://www.wikidata.org/entity/Q28922078,Władysław Łosiński
http://www.wikidata.org/entity/Q28922450,Lourdes Prados Torreira
http://www.wikidata.org/entity/Q28922494,Margarita Sánchez Romero
http://www.wikidata.org/entity/Q28922569,Feliciana Sala Sellés
http://www.wikidata.org/entity/Q28922598,Almudena Hernando
http://www.wikidata.org/entity/Q28922614,Teresa Chapa Brunet
http://www.wikidata.org/entity/Q28922645,Carmen Rueda Galán
http://www.wikidata.org/entity/Q28922661,Concepción Fernández-Chicarro y de Dios
http://www.wikidata.org/entity/Q28922733,Francisca Hornos Mata
http://www.wikidata.org/entity/Q28922750,Carmen Rísquez Cuenca
http://www.wikidata.org/entity/Q28922775,Trinidad Escoriza Mateu
http://www.wikidata.org/entity/Q28922791,Paloma González Marcén
http://www.wikidata.org/entity/Q28922835,María Cruz Berrocal
http://www.wikidata.org/entity/Q2892368,Gustavo Le Paige
http://www.wikidata.org/entity/Q28925764,Carmen Cacho Quesada
http://www.wikidata.org/entity/Q28926261,Concepción Blanco Mínguez
http://www.wikidata.org/entity/Q28926751,Josephine Quinn
http://www.wikidata.org/entity/Q28926934,Alicia Rodero Riaza
http://www.wikidata.org/entity/Q28927279,Paloma Cabrera Bonet
http://www.wikidata.org/entity/Q28927305,Encarnación Cabré Herreros
http://www.wikidata.org/entity/Q28927649,Richard Strelli
http://www.wikidata.org/entity/Q28929791,Rosalía González Rodríguez
http://www.wikidata.org/entity/Q28933231,Trinidad Nogales Basarrate
http://www.wikidata.org/entity/Q28935064,Ivanka Akrabova-Zhandova
http://www.wikidata.org/entity/Q28935800,Isabel Kelly
http://www.wikidata.org/entity/Q28937049,Ana María Márquez Alcántara
http://www.wikidata.org/entity/Q28945526,Leopold Karl Goetz
http://www.wikidata.org/entity/Q28946371,María Dolores Fernández-Posse
http://www.wikidata.org/entity/Q28950395,Jan Rulf
http://www.wikidata.org/entity/Q2896077,Benjamin Fillon
http://www.wikidata.org/entity/Q28961195,Gyula Siklósi
http://www.wikidata.org/entity/Q28967381,Ana Delgado Hervás
http://www.wikidata.org/entity/Q28967428,María Belén Deamos
http://www.wikidata.org/entity/Q28967728,Andrea Berlin
http://www.wikidata.org/entity/Q28968141,Aziz Kingrani
http://www.wikidata.org/entity/Q2897150,Gabriel Barkay
http://www.wikidata.org/entity/Q2897162,Hilde Zaloscer
http://www.wikidata.org/entity/Q28971650,María Jesús de Pedro Michó
http://www.wikidata.org/entity/Q28973137,Getzel M. Cohen
http://www.wikidata.org/entity/Q28973725,Lodewijk Delgeur
http://www.wikidata.org/entity/Q2897415,Bernard Philippe Groslier
http://www.wikidata.org/entity/Q2897852,Bernard Edeine
http://www.wikidata.org/entity/Q2898660,Camille Enlart
http://www.wikidata.org/entity/Q2899529,Bertrand Flornoy
http://www.wikidata.org/entity/Q2899602,Bertrand Lavédrine
http://www.wikidata.org/entity/Q2899614,Iulon Gagoshidze
http://www.wikidata.org/entity/Q2900782,Francis Turville-Petre
http://www.wikidata.org/entity/Q2901139,Nahum Slouschz
http://www.wikidata.org/entity/Q2902614,David Ussishkin
http://www.wikidata.org/entity/Q29033775,Jean Charles Geslin
http://www.wikidata.org/entity/Q29034396,George Willcox
http://www.wikidata.org/entity/Q29044084,Harutyun Mnatsakanyan
http://www.wikidata.org/entity/Q29044960,Marianna Artaširovna Dèvlet
http://www.wikidata.org/entity/Q29047127,Ida Hill
http://www.wikidata.org/entity/Q29048025,Nikolaus Dietrich
http://www.wikidata.org/entity/Q29048555,Gustav Müller
http://www.wikidata.org/entity/Q29048977,Jebrael Nokandeh
http://www.wikidata.org/entity/Q29057473,Georges Lampre
http://www.wikidata.org/entity/Q2906944,Pessah Bar-Adon
http://www.wikidata.org/entity/Q29078628,Stanisław Kasprzysiak
http://www.wikidata.org/entity/Q2910092,Amir Drori
http://www.wikidata.org/entity/Q291033,Jean-Philippe Lauer
http://www.wikidata.org/entity/Q291107,Éva Garam
http://www.wikidata.org/entity/Q29111333,Joseph Durighello
http://www.wikidata.org/entity/Q29118159,Alberta Zucchi
http://www.wikidata.org/entity/Q29133308,Wolfram Kleiss
http://www.wikidata.org/entity/Q2914857,Oleg Grabar
http://www.wikidata.org/entity/Q2916514,Oded Golan
http://www.wikidata.org/entity/Q2916628,Eilat Mazar
http://www.wikidata.org/entity/Q29167608,Bill Leadbetter
http://www.wikidata.org/entity/Q29171308,María Dolores Camalich Massieu
http://www.wikidata.org/entity/Q29176243,Juan Zozaya Stabel-Hansen
http://www.wikidata.org/entity/Q2917652,Ernest Arthur Gardner
http://www.wikidata.org/entity/Q2918851,Yosef Garfinkel
http://www.wikidata.org/entity/Q2919609,Leo Aryeh Mayer
http://www.wikidata.org/entity/Q29214254,Charles Peeters
http://www.wikidata.org/entity/Q2926716,Bruno D'Agostino
http://www.wikidata.org/entity/Q29278427,Hachirō Daigo
http://www.wikidata.org/entity/Q2929517,Béatrix Midant-Reynes
http://www.wikidata.org/entity/Q29311748,Zdeněk Smetánka
http://www.wikidata.org/entity/Q29341946,Giuseppe Angelo Colini
http://www.wikidata.org/entity/Q29341954,Isidor Löwenstern
http://www.wikidata.org/entity/Q29341963,Per Jerker Asplund
http://www.wikidata.org/entity/Q29341968,Andreas Emil Oldeberg
http://www.wikidata.org/entity/Q29341979,Otto Bernt Santesson
http://www.wikidata.org/entity/Q29341980,Oskar Linus Lidén
http://www.wikidata.org/entity/Q29342011,Joachim Boessneck
http://www.wikidata.org/entity/Q29342013,Per Lundström
http://www.wikidata.org/entity/Q29342039,Agneta Åkerlund
http://www.wikidata.org/entity/Q29342054,Anne-Marie Leander Touati
http://www.wikidata.org/entity/Q29348063,Martin Arnesen
http://www.wikidata.org/entity/Q2934941,Camille Germain de Montauzan
http://www.wikidata.org/entity/Q2935001,Camille Louis Husson
http://www.wikidata.org/entity/Q2935101,Camille de La Croix
http://www.wikidata.org/entity/Q29353392,Elizabeth Blegen
http://www.wikidata.org/entity/Q29358822,Valentina Mihajlovna Gorûnova
http://www.wikidata.org/entity/Q29358889,Ekaterina Devlet
http://www.wikidata.org/entity/Q29359689,Viktor Chabay
http://www.wikidata.org/entity/Q29359786,Nikolay Belyayev
http://www.wikidata.org/entity/Q29365142,Jules Chevrier
http://www.wikidata.org/entity/Q29378300,Eugène Beauvois
http://www.wikidata.org/entity/Q29378397,Bert Hodge Hill
http://www.wikidata.org/entity/Q2938933,Carl Herman Kraeling
http://www.wikidata.org/entity/Q2939221,Carlo Maurilio Lerici
http://www.wikidata.org/entity/Q2939235,Carlo Pietrangeli
http://www.wikidata.org/entity/Q2939316,Carlos Cañal y Migolla
http://www.wikidata.org/entity/Q2941035,Casimir Barrière-Flavy
http://www.wikidata.org/entity/Q2941057,Casimir Picard
http://www.wikidata.org/entity/Q2941755,Caterina Magni
http://www.wikidata.org/entity/Q29418138,Paula Purhonen
http://www.wikidata.org/entity/Q29420784,Enrico Fiumi
http://www.wikidata.org/entity/Q29424992,Naotada Akahoshi
http://www.wikidata.org/entity/Q29441066,Alice Leslie Walker
http://www.wikidata.org/entity/Q29472278,Stamatia Karathanasi
http://www.wikidata.org/entity/Q29517525,David French
http://www.wikidata.org/entity/Q29540090,Nicoletta Momigliano
http://www.wikidata.org/entity/Q29549485,Stanisław Łuczak
http://www.wikidata.org/entity/Q29549574,Józef Kaźmierczyk
http://www.wikidata.org/entity/Q29572751,Jens Berthold
http://www.wikidata.org/entity/Q2958167,Charles-Joseph Tissot
http://www.wikidata.org/entity/Q2958248,Charles-Marie de Sarcus
http://www.wikidata.org/entity/Q2958312,Charles-Tanguy Le Roux
http://www.wikidata.org/entity/Q2958576,Charles Bonnet
http://www.wikidata.org/entity/Q2958707,Charles Champoiseau
http://www.wikidata.org/entity/Q2958798,Charles Cournault
http://www.wikidata.org/entity/Q2958889,Charles Depéret
http://www.wikidata.org/entity/Q2958952,Charles Dugas
http://www.wikidata.org/entity/Q2959029,Charles Eudes Bonin
http://www.wikidata.org/entity/Q2959074,Charles Fletcher Lummis
http://www.wikidata.org/entity/Q2959752,Charles Marionneau
http://www.wikidata.org/entity/Q2959783,Charles Maystre
http://www.wikidata.org/entity/Q2959949,Charles Parain
http://www.wikidata.org/entity/Q2959998,Charles Picard
http://www.wikidata.org/entity/Q2960022,Charles Piot
http://www.wikidata.org/entity/Q2960187,Charles Saumagne
http://www.wikidata.org/entity/Q2960725,Charles de l'Escalopier
http://www.wikidata.org/entity/Q29607547,Ludvík Domečka
http://www.wikidata.org/entity/Q29617033,Marion Rawson
http://www.wikidata.org/entity/Q29618142,Laurence Keen
http://www.wikidata.org/entity/Q2963004,Christophe-Paulin de La Poix de Fréminville
http://www.wikidata.org/entity/Q2965131,Christian Chambosse
http://www.wikidata.org/entity/Q29652156,Avraham Faust
http://www.wikidata.org/entity/Q2965233,Christian Duverger
http://www.wikidata.org/entity/Q29652336,Hans Christian Broholm
http://www.wikidata.org/entity/Q29655580,Robert Rosenswig
http://www.wikidata.org/entity/Q2965585,Christian Richard
http://www.wikidata.org/entity/Q2965967,Christine Niederberger Betton
http://www.wikidata.org/entity/Q2967433,Chrysula Saatsoglu-Paliadelē
http://www.wikidata.org/entity/Q2975631,Clarisse Herrenschmidt
http://www.wikidata.org/entity/Q2976692,Claude-François Baudez
http://www.wikidata.org/entity/Q2978083,Claude Rolley
http://www.wikidata.org/entity/Q2978167,Claude Sosthène Grasset d'Orcet
http://www.wikidata.org/entity/Q2978172,Claude Sterckx
http://www.wikidata.org/entity/Q2978590,Konstanty Tyszkiewicz
http://www.wikidata.org/entity/Q297907,Örjan Wikander
http://www.wikidata.org/entity/Q2982518,Colette Picard
http://www.wikidata.org/entity/Q29830018,Łucja Okulicz-Kozaryn
http://www.wikidata.org/entity/Q29830657,Daniel Makowiecki
http://www.wikidata.org/entity/Q29837873,Germaine Perrin de la Boullaye
http://www.wikidata.org/entity/Q29846505,Giuseppe Marchetti Longhi
http://www.wikidata.org/entity/Q29855676,Cleo Rickman Fitch
http://www.wikidata.org/entity/Q29861827,Louis Bourdery
http://www.wikidata.org/entity/Q29865468,Olena Smyntyna
http://www.wikidata.org/entity/Q29865473,Vladimir Stavitsky
http://www.wikidata.org/entity/Q29883917,Gonen Sharon
http://www.wikidata.org/entity/Q29886796,Morten Axboe
http://www.wikidata.org/entity/Q29892481,Chris Caple
http://www.wikidata.org/entity/Q29896507,Noël Thiollier
http://www.wikidata.org/entity/Q2989906,Viktor Petrov
http://www.wikidata.org/entity/Q29906049,A.N. Sorokin
http://www.wikidata.org/entity/Q29913356,Barbara Voss
http://www.wikidata.org/entity/Q29913454,Joan Gero
http://www.wikidata.org/entity/Q29914274,Carl Eric Östenberg
http://www.wikidata.org/entity/Q29914580,Michael Batt
http://www.wikidata.org/entity/Q29933772,Thomas A. Lee Whiting
http://www.wikidata.org/entity/Q29933983,Micheline van Effenterre
http://www.wikidata.org/entity/Q29946730,Stephan Francis de Borhegyi
http://www.wikidata.org/entity/Q2994842,Constant Blaquière
http://www.wikidata.org/entity/Q29951423,Nándor Kalicz
http://www.wikidata.org/entity/Q29951483,István Zalai-Gaál
http://www.wikidata.org/entity/Q29955787,Martin Müller
http://www.wikidata.org/entity/Q299565,William Henry Fox Talbot
http://www.wikidata.org/entity/Q29960731,Jörn Staecker
http://www.wikidata.org/entity/Q299697,Linda Schele
http://www.wikidata.org/entity/Q29982744,Thanik Lertcharnrit
http://www.wikidata.org/entity/Q29996715,José Demetrio Calleja
http://www.wikidata.org/entity/Q30033203,Søren M. Sindbæk
http://www.wikidata.org/entity/Q30038767,Eleftheria Paliou
http://www.wikidata.org/entity/Q30068512,Magdalina Stancheva
http://www.wikidata.org/entity/Q30080264,Volker Herrmann
http://www.wikidata.org/entity/Q3009031,Cyril Marcigny
http://www.wikidata.org/entity/Q30095815,Werner Helmut Heinz
http://www.wikidata.org/entity/Q3010386,Césaire Daugé
http://www.wikidata.org/entity/Q30105245,Blandine Wittkopp
http://www.wikidata.org/entity/Q30106533,Christian Reventlow
http://www.wikidata.org/entity/Q30115034,Hugh O’Neill Hencken
http://www.wikidata.org/entity/Q30116161,Bettina Jungklaus
http://www.wikidata.org/entity/Q30116211,Michael Malliaris
http://www.wikidata.org/entity/Q30123151,Hans-Åke Nordstrom
http://www.wikidata.org/entity/Q30125097,Elizabeth Warder Crozer Campbell
http://www.wikidata.org/entity/Q30139586,Primitiva Bueno Ramírez
http://www.wikidata.org/entity/Q3014203,Daniel Istria
http://www.wikidata.org/entity/Q30149589,Ferdinand Henaux
http://www.wikidata.org/entity/Q3017874,David Fasold
http://www.wikidata.org/entity/Q3018024,David H. Trump
http://www.wikidata.org/entity/Q3018032,David H. Kelley
http://www.wikidata.org/entity/Q3018687,David Ridgway
http://www.wikidata.org/entity/Q3021851,Delphine Philippe-Lemaître
http://www.wikidata.org/entity/Q3022577,Denis Cailleaux
http://www.wikidata.org/entity/Q3022758,Denis Knoepfler
http://www.wikidata.org/entity/Q3022880,Denis Peyrony
http://www.wikidata.org/entity/Q3022967,Denis Weidmann
http://www.wikidata.org/entity/Q30230329,Giovanni Rizza
http://www.wikidata.org/entity/Q3023106,Denise de Sonneville-Bordes
http://www.wikidata.org/entity/Q30231726,Jarosław Źrałka
http://www.wikidata.org/entity/Q3023202,Dennis Stanford
http://www.wikidata.org/entity/Q30232244,Théodore de Sevin
http://www.wikidata.org/entity/Q30250370,Yves Béquignon
http://www.wikidata.org/entity/Q30252955,José Luis Lorenzo Bautista
http://www.wikidata.org/entity/Q30275260,Alexandra Chan
http://www.wikidata.org/entity/Q30289457,Kate Devlin
http://www.wikidata.org/entity/Q302970,Vasily Radlov
http://www.wikidata.org/entity/Q30303297,Josep Maria Nolla i Brufau
http://www.wikidata.org/entity/Q30308318,Friedrich Schipper
http://www.wikidata.org/entity/Q30345168,A. I. Uspenskīĭ
http://www.wikidata.org/entity/Q30346229,Aleksandr Iessen
http://www.wikidata.org/entity/Q3034919,Dominique-François-Louis Roget
http://www.wikidata.org/entity/Q3034961,Dominique Baffier
http://www.wikidata.org/entity/Q3035177,Dominique Garcia
http://www.wikidata.org/entity/Q3035347,Dominique Mulliez
http://www.wikidata.org/entity/Q3037122,Doron Ben-Ami
http://www.wikidata.org/entity/Q3041248,Duncan Mackenzie
http://www.wikidata.org/entity/Q3045187,Désiré Monnier
http://www.wikidata.org/entity/Q3045740,E. Lee Spence
http://www.wikidata.org/entity/Q30474811,Françoise Piponnier
http://www.wikidata.org/entity/Q3047971,Edmond Puissant
http://www.wikidata.org/entity/Q3047990,Edmond Saglio
http://www.wikidata.org/entity/Q3048446,Edward Barry
http://www.wikidata.org/entity/Q3048655,Edward Palmer
http://www.wikidata.org/entity/Q3048662,Edward Robinson
http://www.wikidata.org/entity/Q3051303,Eliécer Silva Célis
http://www.wikidata.org/entity/Q30538117,Alexandros Argyriou
http://www.wikidata.org/entity/Q3054610,Enrico Atzeni
http://www.wikidata.org/entity/Q3055108,Peter Mathews
http://www.wikidata.org/entity/Q3056811,Ernest-Marie Laperrousaz
http://www.wikidata.org/entity/Q3056891,Ernest Chantre
http://www.wikidata.org/entity/Q3059682,Eugène Albertini
http://www.wikidata.org/entity/Q3059952,Eugène Koeberlé
http://www.wikidata.org/entity/Q3059980,Eugène Ledrain
http://www.wikidata.org/entity/Q3059981,Eugène Lefèvre-Pontalis
http://www.wikidata.org/entity/Q3060060,Eugène Muller
http://www.wikidata.org/entity/Q3060062,Eugène Müller
http://www.wikidata.org/entity/Q3060125,Eugène Raspail
http://www.wikidata.org/entity/Q3060169,Eugène Secretan
http://www.wikidata.org/entity/Q3060219,Eugène Woillez
http://www.wikidata.org/entity/Q30603192,John Hynes
http://www.wikidata.org/entity/Q30604218,Andrzej Nowakowski
http://www.wikidata.org/entity/Q30607998,Jean Scapula
http://www.wikidata.org/entity/Q30608746,Takashi Okazaki
http://www.wikidata.org/entity/Q30609053,Isamu Okamoto
http://www.wikidata.org/entity/Q30610254,Giorgi Nioradze
http://www.wikidata.org/entity/Q3061093,Eusèbe Bombal
http://www.wikidata.org/entity/Q30611257,Gyula Kisléghi Nagy
http://www.wikidata.org/entity/Q30611302,Viktor Hild
http://www.wikidata.org/entity/Q30612095,Charles Green
http://www.wikidata.org/entity/Q30612377,George Currie
http://www.wikidata.org/entity/Q30612640,Elizabeth Hartley
http://www.wikidata.org/entity/Q30678434,Ian Meadows
http://www.wikidata.org/entity/Q3069048,Fernand Benoit
http://www.wikidata.org/entity/Q3069056,Fernand Bisson de la Roque
http://www.wikidata.org/entity/Q3069073,Fernand Chapouthier
http://www.wikidata.org/entity/Q30718330,Tatiana Warsher
http://www.wikidata.org/entity/Q30727102,Jean-Eugène Decorde
http://www.wikidata.org/entity/Q3074161,Florentino López Cuevillas
http://www.wikidata.org/entity/Q3076453,Lucien De Bruyne
http://www.wikidata.org/entity/Q3076966,Frederik Winkel Horn
http://www.wikidata.org/entity/Q3077070,Michał Tyszkiewicz
http://www.wikidata.org/entity/Q3080808,Frances Berdan
http://www.wikidata.org/entity/Q3081114,Francesco Zorzi
http://www.wikidata.org/entity/Q3081367,Francis Croissant
http://www.wikidata.org/entity/Q3081645,Francis Prost
http://www.wikidata.org/entity/Q3081648,Francis Pérot
http://www.wikidata.org/entity/Q3081852,Francisco González Rul
http://www.wikidata.org/entity/Q3081983,Francisco del Paso y Troncoso
http://www.wikidata.org/entity/Q3082083,Franck Bourdier
http://www.wikidata.org/entity/Q3083101,Franz Hančar
http://www.wikidata.org/entity/Q3083318,Ernest Octobon
http://www.wikidata.org/entity/Q3083918,François Beaudouin
http://www.wikidata.org/entity/Q3084209,François Chamoux
http://www.wikidata.org/entity/Q3084345,François Daleau
http://www.wikidata.org/entity/Q3084369,François Daumas
http://www.wikidata.org/entity/Q3084479,François Doumergue
http://www.wikidata.org/entity/Q3084576,François Eygun
http://www.wikidata.org/entity/Q3084982,François Joseph Liger
http://www.wikidata.org/entity/Q3085341,Charles François Mazois
http://www.wikidata.org/entity/Q3085630,François Queyrel
http://www.wikidata.org/entity/Q3086397,Françoise Baré
http://www.wikidata.org/entity/Q3086452,Françoise Claustre
http://www.wikidata.org/entity/Q3086971,Fred Wendorf
http://www.wikidata.org/entity/Q3087081,Frederic Ward Putnam
http://www.wikidata.org/entity/Q30880067,P. O. Burachkov
http://www.wikidata.org/entity/Q3090169,Frédéric Rossi
http://www.wikidata.org/entity/Q3090235,Frédéric Troyon
http://www.wikidata.org/entity/Q30904084,Ignacio Marquina
http://www.wikidata.org/entity/Q30915136,Matías Ramón Martínez Martínez
http://www.wikidata.org/entity/Q30918027,Vera Tiesler
http://www.wikidata.org/entity/Q3092500,Félix Leclerc de Pulligny
http://www.wikidata.org/entity/Q3092540,Félix Mazauric
http://www.wikidata.org/entity/Q3092616,Félix Thomas
http://www.wikidata.org/entity/Q3092618,Félix Thiollier
http://www.wikidata.org/entity/Q3092637,Félix Voulot
http://www.wikidata.org/entity/Q3092657,Félix de Verneilh
http://www.wikidata.org/entity/Q30930837,Shizuo Hanawa
http://www.wikidata.org/entity/Q3093254,Zdenko Vinski
http://www.wikidata.org/entity/Q3093545,Gabriel-Guillaume Lapeyre
http://www.wikidata.org/entity/Q3093873,Gabriel Millet
http://www.wikidata.org/entity/Q3093942,Gabriel Ruprich-Robert
http://www.wikidata.org/entity/Q3094124,Gabrielle Démians d'Archimbaud
http://www.wikidata.org/entity/Q30943801,Félix Sartiaux
http://www.wikidata.org/entity/Q30956616,Viktor Samarskyi
http://www.wikidata.org/entity/Q30957563,Oleh Havryliuk
http://www.wikidata.org/entity/Q309602,"Sir Henry Rawlinson, 1st Baronet"
http://www.wikidata.org/entity/Q3098976,Gaston Deschamps
http://www.wikidata.org/entity/Q3099150,Gaston Save
http://www.wikidata.org/entity/Q3101353,George-Barthélemy Faribault
http://www.wikidata.org/entity/Q3101474,George Carr Frison
http://www.wikidata.org/entity/Q3101554,George Edward Bonsor Saint Martin
http://www.wikidata.org/entity/Q3101610,George Groslier
http://www.wikidata.org/entity/Q3102226,Georges Baccrabère
http://www.wikidata.org/entity/Q3102340,Georges Bouet
http://www.wikidata.org/entity/Q3102474,Georges Cheylan
http://www.wikidata.org/entity/Q3102724,Georges Fouet
http://www.wikidata.org/entity/Q3102803,Georges Goyon
http://www.wikidata.org/entity/Q3103019,Georges Lanfry
http://www.wikidata.org/entity/Q3103032,Georges Laplace
http://www.wikidata.org/entity/Q3103522,Georges Tate
http://www.wikidata.org/entity/Q310396,Kristján Eldjárn
http://www.wikidata.org/entity/Q3104087,Germain Bapst
http://www.wikidata.org/entity/Q3105154,Gian Francesco Gamurrini
http://www.wikidata.org/entity/Q3105749,Gilbert Kaenel
http://www.wikidata.org/entity/Q3106197,Gilles Dormion
http://www.wikidata.org/entity/Q3107817,Gisèle Hadji-Minaglou
http://www.wikidata.org/entity/Q31082715,Borivoj Čović
http://www.wikidata.org/entity/Q3109280,Jean Clottes
http://www.wikidata.org/entity/Q31093080,Melinda Torbágyi
http://www.wikidata.org/entity/Q31093671,László Klima
http://www.wikidata.org/entity/Q31106722,Javier Arce
http://www.wikidata.org/entity/Q3111125,Nancy Dupree
http://www.wikidata.org/entity/Q311538,Alfred L. Kroeber
http://www.wikidata.org/entity/Q311816,Gaston Maspero
http://www.wikidata.org/entity/Q31182035,Branislav Anđelković
http://www.wikidata.org/entity/Q31183657,Vesna Saranovic Svetek
http://www.wikidata.org/entity/Q311850,Auguste Mariette
http://www.wikidata.org/entity/Q3119280,Guglielmo Maetzke
http://www.wikidata.org/entity/Q311931,Bedřich Hrozný
http://www.wikidata.org/entity/Q3119618,Guillaume-Stanislas Trébutien
http://www.wikidata.org/entity/Q3120354,Guillaume de Jerphanion
http://www.wikidata.org/entity/Q3120521,Guillemette Andreu
http://www.wikidata.org/entity/Q3121137,Gustave Charles Ferdinand de Bonstetten
http://www.wikidata.org/entity/Q3121192,Gustave Fougères
http://www.wikidata.org/entity/Q3121303,Gustave de Ponton d'Amécourt
http://www.wikidata.org/entity/Q3121357,Gustave de Closmadeuc
http://www.wikidata.org/entity/Q3122090,Guy Rachet
http://www.wikidata.org/entity/Q3123845,Gérard Chouquer
http://www.wikidata.org/entity/Q3123856,Gérard Cordier
http://www.wikidata.org/entity/Q3123863,Gérard Coulon
http://www.wikidata.org/entity/Q3123890,Gérard Delacroix
http://www.wikidata.org/entity/Q312397,Oscar Montelius
http://www.wikidata.org/entity/Q312503,"John Lubbock, 1st Baron Avebury"
http://www.wikidata.org/entity/Q3126322,Hamady Bocoum
http://www.wikidata.org/entity/Q312764,L. Bouke van der Meer
http://www.wikidata.org/entity/Q31283671,Stylianos Pélékanidis
http://www.wikidata.org/entity/Q31283699,Nikolaos Kontoleon
http://www.wikidata.org/entity/Q31283730,Charalambos Bouras
http://www.wikidata.org/entity/Q31283865,Theodora Karagiorga - Stathakopoulou
http://www.wikidata.org/entity/Q31296448,Vali Bakhshaliyev
http://www.wikidata.org/entity/Q31296825,Ajdar Alasgarzada
http://www.wikidata.org/entity/Q31302066,Arif Mamedov
http://www.wikidata.org/entity/Q313061,Aurel Stein
