,person_uri,per_activ,gender,country,occup_s,edpl
915,http://www.wikidata.org/entity/Q1612529,1901-1925,male,Italy,university-teacher,other_uni
916,http://www.wikidata.org/entity/Q524221,1901-1925,male,United Kingdom,anthropologist,other_uni
917,http://www.wikidata.org/entity/Q52555069,1901-1925,male,Baltic States Fin. Belar.,art-historian,other_uni
918,http://www.wikidata.org/entity/Q12037808,1901-1925,male,Czechia,other,other_uni
919,http://www.wikidata.org/entity/Q2939316,1901-1925,male,Spain Port.,university-teacher,other_uni
920,http://www.wikidata.org/entity/Q124847693,1901-1925,male,United Kingdom,other,other_uni
921,http://www.wikidata.org/entity/Q56707769,1901-1925,male,Italy,university-teacher,other_uni
922,http://www.wikidata.org/entity/Q124618694,1901-1925,female,United States Can.,university-teacher,other_uni
923,http://www.wikidata.org/entity/Q5622122,1901-1925,male,United Kingdom,anthropologist,other_uni
924,http://www.wikidata.org/entity/Q55695219,1901-1925,male,France,university-teacher,other_uni
925,http://www.wikidata.org/entity/Q16746273,1901-1925,male,Italy,university-teacher,other_uni
926,http://www.wikidata.org/entity/Q2698378,1901-1925,male,Central Europe,university-teacher,Leipzig University
927,http://www.wikidata.org/entity/Q965850,1901-1925,male,Central Europe,historian,other_uni
928,http://www.wikidata.org/entity/Q2847467,1901-1925,male,France,historian,other_uni
929,http://www.wikidata.org/entity/Q55415726,1901-1925,female,United Kingdom,other,other_uni
930,http://www.wikidata.org/entity/Q5761394,1901-1925,female,United Kingdom,other,other_uni
931,http://www.wikidata.org/entity/Q26702701,1901-1925,female,United States Can.,curator,other_uni
932,http://www.wikidata.org/entity/Q2835328,1901-1925,male,France,historian,École Normale Supérieure
933,http://www.wikidata.org/entity/Q573778,1901-1925,male,United Kingdom,university-teacher,other_uni
934,http://www.wikidata.org/entity/Q97436,1901-1925,female,Poland,university-teacher,Humboldt-Universität zu Berlin
935,http://www.wikidata.org/entity/Q124994165,1901-1925,male,Germany,other,University of Göttingen
936,http://www.wikidata.org/entity/Q114314889,1901-1925,male,France,university-teacher,École Normale Supérieure
937,http://www.wikidata.org/entity/Q1931256,1901-1925,male,France,anthropologist,Beaux-Arts de Paris
938,http://www.wikidata.org/entity/Q5081858,1901-1925,male,United States Can.,anthropologist,Harvard University
939,http://www.wikidata.org/entity/Q18539733,1901-1925,male,Czechia,historian,other_uni
940,http://www.wikidata.org/entity/Q2483131,1901-1925,male,United Kingdom,anthropologist,other_uni
941,http://www.wikidata.org/entity/Q311538,1901-1925,male,United States Can.,anthropologist,other_uni
942,http://www.wikidata.org/entity/Q2543450,1901-1925,male,Germany,university-teacher,other_uni
943,http://www.wikidata.org/entity/Q311931,1901-1925,male,Czechia,university-teacher,Humboldt-Universität zu Berlin
944,http://www.wikidata.org/entity/Q12815124,1901-1925,male,Austria Hungary,historian,other_uni
945,http://www.wikidata.org/entity/Q3120354,1901-1925,male,France,other,other_uni
946,http://www.wikidata.org/entity/Q5126758,1901-1925,male,United States Can.,anthropologist,other_uni
947,http://www.wikidata.org/entity/Q24688453,1901-1925,male,France,prehistorian,other_uni
948,http://www.wikidata.org/entity/Q12729764,1901-1925,male,Central Europe,politician,Eötvös Loránd University
949,http://www.wikidata.org/entity/Q18629723,1901-1925,male,Germany,historian,University of Bonn
950,http://www.wikidata.org/entity/Q1598894,1901-1925,male,Austria Hungary,university-teacher,University of Vienna
951,http://www.wikidata.org/entity/Q5083028,1901-1925,male,United States Can.,anthropologist,other_uni
952,http://www.wikidata.org/entity/Q1285011,1901-1925,female,United States Can.,university-teacher,other_uni
953,http://www.wikidata.org/entity/Q24579060,1901-1925,female,United States Can.,other,other_uni
954,http://www.wikidata.org/entity/Q12725558,1901-1925,male,Central Europe,other,other_uni
955,http://www.wikidata.org/entity/Q3059682,1901-1925,male,France,historian,other_uni
956,http://www.wikidata.org/entity/Q120945,1901-1925,male,Germany,university-teacher,University of Bonn
957,http://www.wikidata.org/entity/Q1382698,1926-1950,male,Russian Federation,university-teacher,other_uni
958,http://www.wikidata.org/entity/Q16693245,1926-1950,female,Russian Federation,historian,other_uni
959,http://www.wikidata.org/entity/Q1381628,1926-1950,male,Belgium Netherl.,university-teacher,other_uni
960,http://www.wikidata.org/entity/Q122503,1926-1950,male,France,historian,other_uni
961,http://www.wikidata.org/entity/Q1115790,1926-1950,male,Austria Hungary,university-teacher,University of Vienna
962,http://www.wikidata.org/entity/Q1731722,1926-1950,male,Germany,art-historian,other_uni
963,http://www.wikidata.org/entity/Q16697983,1926-1950,male,Ukraine,university-teacher,other_uni
964,http://www.wikidata.org/entity/Q19257706,1926-1950,male,Spain Port.,historian,other_uni
965,http://www.wikidata.org/entity/Q8005357,1926-1950,male,United States Can.,university-teacher,Harvard University
966,http://www.wikidata.org/entity/Q16701999,1926-1950,female,Ukraine,museologist,other_uni
967,http://www.wikidata.org/entity/Q110137042,1926-1950,male,Spain Port.,other,other_uni
968,http://www.wikidata.org/entity/Q3920401,1926-1950,male,Poland,historian,Saint Petersburg State University
969,http://www.wikidata.org/entity/Q4002845,1926-1950,male,Italy,university-teacher,other_uni
970,http://www.wikidata.org/entity/Q21294807,1926-1950,male,France,other,École des chartes
971,http://www.wikidata.org/entity/Q18911451,1926-1950,female,United States Can.,other,other_uni
972,http://www.wikidata.org/entity/Q1704275,1926-1950,male,Austria Hungary,historian,University of Vienna
973,http://www.wikidata.org/entity/Q11878493,1926-1950,male,Czechia,historian,other_uni
974,http://www.wikidata.org/entity/Q1461503,1926-1950,male,Germany,university-teacher,other_uni
975,http://www.wikidata.org/entity/Q11814577,1926-1950,male,Baltic States Fin. Belar.,university-teacher,other_uni
976,http://www.wikidata.org/entity/Q170596,1926-1950,male,United Kingdom,anthropologist,other_uni
977,http://www.wikidata.org/entity/Q12022493,1926-1950,male,Czechia,historian,other_uni
978,http://www.wikidata.org/entity/Q110338,1926-1950,male,Germany,university-teacher,University of Göttingen
979,http://www.wikidata.org/entity/Q40331346,1926-1950,male,Ukraine,historian,other_uni
980,http://www.wikidata.org/entity/Q3920081,1926-1950,male,Baltic States Fin. Belar.,writer,other_uni
981,http://www.wikidata.org/entity/Q5540743,1926-1950,male,United Kingdom,anthropologist,other_uni
982,http://www.wikidata.org/entity/Q12256880,1926-1950,male,Spain Port.,university-teacher,other_uni
983,http://www.wikidata.org/entity/Q481249,1926-1950,male,Italy,anthropologist,other_uni
984,http://www.wikidata.org/entity/Q4805201,1926-1950,male,Russian Federation,university-teacher,other_uni
985,http://www.wikidata.org/entity/Q1682124,1926-1950,male,Belgium Netherl.,university-teacher,other_uni
986,http://www.wikidata.org/entity/Q790074,1926-1950,male,Central Europe,other,other_uni
987,http://www.wikidata.org/entity/Q6254387,1926-1950,male,Baltic States Fin. Belar.,historian,other_uni
988,http://www.wikidata.org/entity/Q106632740,1926-1950,male,Italy,university-teacher,Italian School of Archaeology at Athens
989,http://www.wikidata.org/entity/Q13859147,1926-1950,male,Russian Federation,other,other_uni
990,http://www.wikidata.org/entity/Q3885952,1926-1950,male,Italy,other,other_uni
991,http://www.wikidata.org/entity/Q78123,1926-1950,male,Germany,university-teacher,Humboldt-Universität zu Berlin
992,http://www.wikidata.org/entity/Q785847,1926-1950,male,United States Can.,university-teacher,Harvard University
993,http://www.wikidata.org/entity/Q1911286,1926-1950,male,France,historian,other_uni
994,http://www.wikidata.org/entity/Q16831883,1926-1950,male,Germany,historian,other_uni
995,http://www.wikidata.org/entity/Q3771317,1926-1950,male,Italy,university-teacher,other_uni
996,http://www.wikidata.org/entity/Q11774774,1926-1950,male,Czechia,art-historian,other_uni
997,http://www.wikidata.org/entity/Q5564986,1926-1950,male,Baltic States Fin. Belar.,writer,other_uni
998,http://www.wikidata.org/entity/Q1400749,1926-1950,male,United States Can.,anthropologist,Harvard University
999,http://www.wikidata.org/entity/Q5731508,1926-1950,male,Scandinavia,other,other_uni
1000,http://www.wikidata.org/entity/Q1119102,1926-1950,male,Austria Hungary,university-teacher,Eötvös Loránd University
1001,http://www.wikidata.org/entity/Q16744611,1926-1950,male,Central Europe,university-teacher,other_uni
1002,http://www.wikidata.org/entity/Q56374032,1926-1950,male,Ukraine,anthropologist,Saint Petersburg State University
1003,http://www.wikidata.org/entity/Q56314760,1926-1950,male,Russian Federation,art-historian,other_uni
1004,http://www.wikidata.org/entity/Q62636673,1926-1950,female,United States Can.,anthropologist,other_uni
1005,http://www.wikidata.org/entity/Q19159617,1926-1950,male,France,other,other_uni
1006,http://www.wikidata.org/entity/Q3919151,1926-1950,male,Baltic States Fin. Belar.,historian,other_uni
1007,http://www.wikidata.org/entity/Q15973254,1926-1950,male,France,university-teacher,École Normale Supérieure
1008,http://www.wikidata.org/entity/Q78016,1926-1950,male,Germany,anthropologist,other_uni
1009,http://www.wikidata.org/entity/Q168867,1926-1950,male,Baltic States Fin. Belar.,politician,University of Vienna
1010,http://www.wikidata.org/entity/Q1676266,1926-1950,male,United States Can.,anthropologist,other_uni
1011,http://www.wikidata.org/entity/Q4087115,1926-1950,male,Russian Federation,other,other_uni
1012,http://www.wikidata.org/entity/Q106611470,1926-1950,male,Austria Hungary,university-teacher,other_uni
1013,http://www.wikidata.org/entity/Q1165373,1926-1950,male,Austria Hungary,historian,other_uni
1014,http://www.wikidata.org/entity/Q7509903,1926-1950,male,Belgium Netherl.,university-teacher,other_uni
1015,http://www.wikidata.org/entity/Q663757,1926-1950,male,France,university-teacher,other_uni
1016,http://www.wikidata.org/entity/Q552469,1926-1950,male,United States Can.,university-teacher,other_uni
1017,http://www.wikidata.org/entity/Q689251,1926-1950,male,France,university-teacher,other_uni
1018,http://www.wikidata.org/entity/Q4399415,1926-1950,male,Ukraine,museologist,other_uni
1019,http://www.wikidata.org/entity/Q15352864,1926-1950,female,United States Can.,anthropologist,other_uni
1020,http://www.wikidata.org/entity/Q4415832,1926-1950,male,Russian Federation,university-teacher,other_uni
1021,http://www.wikidata.org/entity/Q442340,1926-1950,male,Italy,anthropologist,Italian School of Archaeology at Athens
1022,http://www.wikidata.org/entity/Q4452853,1926-1950,male,Ukraine,other,other_uni
1023,http://www.wikidata.org/entity/Q16162750,1926-1950,male,Italy,university-teacher,other_uni
1024,http://www.wikidata.org/entity/Q69513721,1926-1950,male,Central Europe,art-historian,other_uni
1025,http://www.wikidata.org/entity/Q1528404,1926-1950,male,Italy,university-teacher,other_uni
1026,http://www.wikidata.org/entity/Q706220,1926-1950,male,United States Can.,anthropologist,Harvard University
1027,http://www.wikidata.org/entity/Q12157851,1926-1950,male,Ukraine,museologist,other_uni
1028,http://www.wikidata.org/entity/Q704230,1926-1950,male,United Kingdom,university-teacher,other_uni
1029,http://www.wikidata.org/entity/Q1553590,1926-1950,male,Austria Hungary,university-teacher,University of Vienna
1030,http://www.wikidata.org/entity/Q4455332,1926-1950,male,Russian Federation,other,other_uni
1031,http://www.wikidata.org/entity/Q67146259,1926-1950,female,France,other,other_uni
1032,http://www.wikidata.org/entity/Q18292694,1926-1950,male,Ukraine,university-teacher,Humboldt-Universität zu Berlin
1033,http://www.wikidata.org/entity/Q6014447,1926-1950,male,Spain Port.,university-teacher,other_uni
1034,http://www.wikidata.org/entity/Q5200722,1926-1950,male,United Kingdom,anthropologist,other_uni
1035,http://www.wikidata.org/entity/Q15449880,1926-1950,female,United Kingdom,art-historian,other_uni
1036,http://www.wikidata.org/entity/Q66473917,1926-1950,male,Austria Hungary,other,other_uni
1037,http://www.wikidata.org/entity/Q518977,1926-1950,male,France,university-teacher,Beaux-Arts de Paris
1038,http://www.wikidata.org/entity/Q18162139,1926-1950,male,Scandinavia,other,other_uni
1039,http://www.wikidata.org/entity/Q67592,1926-1950,male,Czechia,university-teacher,Leipzig University
1040,http://www.wikidata.org/entity/Q4583825,1926-1950,male,Scandinavia,university-teacher,other_uni
1041,http://www.wikidata.org/entity/Q19945136,1926-1950,male,France,historian,other_uni
1042,http://www.wikidata.org/entity/Q59711480,1926-1950,male,Italy,university-teacher,other_uni
1043,http://www.wikidata.org/entity/Q517619,1926-1950,male,United States Can.,university-teacher,Harvard University
1044,http://www.wikidata.org/entity/Q1466208,1926-1950,male,Germany,university-teacher,Leipzig University
1045,http://www.wikidata.org/entity/Q2019868,1926-1950,male,Italy,university-teacher,other_uni
1046,http://www.wikidata.org/entity/Q11928915,1926-1950,male,Spain Port.,politician,other_uni
1047,http://www.wikidata.org/entity/Q47028401,1926-1950,male,France,other,other_uni
1048,http://www.wikidata.org/entity/Q5494993,1926-1950,male,Spain Port.,university-teacher,other_uni
1049,http://www.wikidata.org/entity/Q16517607,1926-1950,male,Central Europe,historian,Eötvös Loránd University
1050,http://www.wikidata.org/entity/Q206442,1926-1950,male,Italy,university-teacher,Italian School of Archaeology at Athens
1051,http://www.wikidata.org/entity/Q733878,1926-1950,male,United Kingdom,art-historian,other_uni
1052,http://www.wikidata.org/entity/Q20675507,1926-1950,female,United States Can.,university-teacher,Harvard University
1053,http://www.wikidata.org/entity/Q120669504,1926-1950,female,Russian Federation,art-historian,other_uni
1054,http://www.wikidata.org/entity/Q106908,1926-1950,male,Germany,university-teacher,Humboldt-Universität zu Berlin
1055,http://www.wikidata.org/entity/Q4088992,1926-1950,male,Russian Federation,historian,Saint Petersburg State University
1056,http://www.wikidata.org/entity/Q5818990,1926-1950,male,Spain Port.,other,other_uni
1057,http://www.wikidata.org/entity/Q5082437,1926-1950,male,United Kingdom,university-teacher,other_uni
1058,http://www.wikidata.org/entity/Q4094636,1926-1950,male,Russian Federation,university-teacher,other_uni
1059,http://www.wikidata.org/entity/Q4097452,1926-1950,male,Russian Federation,university-teacher,other_uni
1060,http://www.wikidata.org/entity/Q4719285,1926-1950,male,United Kingdom,anthropologist,other_uni
1061,http://www.wikidata.org/entity/Q17651213,1926-1950,male,France,other,Beaux-Arts de Paris
1062,http://www.wikidata.org/entity/Q18534132,1926-1950,male,United Kingdom,historian,other_uni
1063,http://www.wikidata.org/entity/Q4289466,1926-1950,male,Russian Federation,historian,other_uni
1064,http://www.wikidata.org/entity/Q15130156,1926-1950,female,United Kingdom,anthropologist,other_uni
1065,http://www.wikidata.org/entity/Q533121,1926-1950,male,United States Can.,historian,Harvard University
1066,http://www.wikidata.org/entity/Q646383,1926-1950,male,Ukraine,anthropologist,Saint Petersburg State University
1067,http://www.wikidata.org/entity/Q463311,1926-1950,male,Central Europe,university-teacher,other_uni
1068,http://www.wikidata.org/entity/Q4684437,1926-1950,male,France,historian,other_uni
1069,http://www.wikidata.org/entity/Q12034204,1926-1950,female,Czechia,other,other_uni
1070,http://www.wikidata.org/entity/Q592023,1926-1950,male,Belgium Netherl.,university-teacher,other_uni
1071,http://www.wikidata.org/entity/Q1647264,1926-1950,male,Germany,university-teacher,other_uni
1072,http://www.wikidata.org/entity/Q42303310,1926-1950,male,France,other,Beaux-Arts de Paris
1073,http://www.wikidata.org/entity/Q4234979,1926-1950,male,Poland,university-teacher,other_uni
1074,http://www.wikidata.org/entity/Q54828374,1926-1950,male,Belgium Netherl.,other,other_uni
1075,http://www.wikidata.org/entity/Q5944821,1926-1950,male,United States Can.,politician,Harvard University
1076,http://www.wikidata.org/entity/Q108820,1926-1950,male,Germany,prehistorian,other_uni
1077,http://www.wikidata.org/entity/Q9144482,1926-1950,male,Poland,other,other_uni
1078,http://www.wikidata.org/entity/Q1266019,1926-1950,male,Austria Hungary,university-teacher,University of Vienna
1079,http://www.wikidata.org/entity/Q127247702,1926-1950,male,Belgium Netherl.,other,other_uni
1080,http://www.wikidata.org/entity/Q103240,1926-1950,male,Germany,university-teacher,other_uni
1081,http://www.wikidata.org/entity/Q3364967,1926-1950,male,Scandinavia,other,Harvard University
1082,http://www.wikidata.org/entity/Q2958952,1926-1950,male,France,other,other_uni
1083,http://www.wikidata.org/entity/Q3504672,1926-1950,female,Spain Port.,writer,other_uni
1084,http://www.wikidata.org/entity/Q35118120,1926-1950,male,France,historian,École des chartes
1085,http://www.wikidata.org/entity/Q958788,1926-1950,male,United States Can.,historian,other_uni
1086,http://www.wikidata.org/entity/Q3525150,1926-1950,male,United States Can.,other,other_uni
1087,http://www.wikidata.org/entity/Q352619,1926-1950,male,Belgium Netherl.,university-teacher,other_uni
1088,http://www.wikidata.org/entity/Q2891759,1926-1950,male,United Kingdom,other,other_uni
1089,http://www.wikidata.org/entity/Q89217,1926-1950,male,Austria Hungary,university-teacher,other_uni
1090,http://www.wikidata.org/entity/Q29441066,1926-1950,female,United States Can.,other,other_uni
1091,http://www.wikidata.org/entity/Q3430810,1926-1950,female,Scandinavia,historian,other_uni
1092,http://www.wikidata.org/entity/Q1342113,1926-1950,male,Russian Federation,anthropologist,other_uni
1093,http://www.wikidata.org/entity/Q1055485,1926-1950,male,Austria Hungary,historian,Eötvös Loránd University
1094,http://www.wikidata.org/entity/Q12332212,1926-1950,male,Scandinavia,historian,other_uni
1095,http://www.wikidata.org/entity/Q13424255,1926-1950,male,Germany,university-teacher,Humboldt-Universität zu Berlin
1096,http://www.wikidata.org/entity/Q2939221,1926-1950,male,Italy,other,other_uni
1097,http://www.wikidata.org/entity/Q29353392,1926-1950,female,United States Can.,university-teacher,other_uni
1098,http://www.wikidata.org/entity/Q2269194,1926-1950,male,United Kingdom,other,other_uni
1099,http://www.wikidata.org/entity/Q89388,1926-1950,male,Austria Hungary,university-teacher,University of Vienna
1100,http://www.wikidata.org/entity/Q9021611,1926-1950,male,Spain Port.,art-historian,other_uni
1101,http://www.wikidata.org/entity/Q105882255,1926-1950,male,United States Can.,other,other_uni
1102,http://www.wikidata.org/entity/Q3074161,1926-1950,male,Spain Port.,anthropologist,other_uni
1103,http://www.wikidata.org/entity/Q322052,1926-1950,male,Poland,university-teacher,other_uni
1104,http://www.wikidata.org/entity/Q1292574,1926-1950,male,Austria Hungary,art-historian,other_uni
1105,http://www.wikidata.org/entity/Q94628893,1926-1950,male,Spain Port.,historian,other_uni
1106,http://www.wikidata.org/entity/Q123496,1926-1950,male,Germany,university-teacher,other_uni
1107,http://www.wikidata.org/entity/Q12345594,1926-1950,male,Central Europe,other,other_uni
1108,http://www.wikidata.org/entity/Q1041754,1926-1950,male,France,anthropologist,other_uni
1109,http://www.wikidata.org/entity/Q2395015,1926-1950,male,France,other,other_uni
1110,http://www.wikidata.org/entity/Q130518408,1926-1950,male,Russian Federation,art-historian,other_uni
1111,http://www.wikidata.org/entity/Q317075,1926-1950,male,United Kingdom,university-teacher,other_uni
1112,http://www.wikidata.org/entity/Q1306987,1926-1950,male,Baltic States Fin. Belar.,museologist,University of Bonn
1113,http://www.wikidata.org/entity/Q104771879,1926-1950,male,France,historian,other_uni
1114,http://www.wikidata.org/entity/Q3103019,1926-1950,male,France,other,other_uni
1115,http://www.wikidata.org/entity/Q93262374,1926-1950,male,United Kingdom,other,other_uni
1116,http://www.wikidata.org/entity/Q2323968,1926-1950,male,Belgium Netherl.,university-teacher,other_uni
1117,http://www.wikidata.org/entity/Q1323606,1926-1950,male,Central Europe,art-historian,University of Vienna
1118,http://www.wikidata.org/entity/Q2534833,1926-1950,male,Central Europe,university-teacher,other_uni
1119,http://www.wikidata.org/entity/Q2316817,1926-1950,male,France,university-teacher,École Normale Supérieure
1120,http://www.wikidata.org/entity/Q1036415,1926-1950,male,Austria Hungary,anthropologist,Eötvös Loránd University
1121,http://www.wikidata.org/entity/Q3301321,1926-1950,male,France,prehistorian,other_uni
1122,http://www.wikidata.org/entity/Q24284667,1926-1950,male,United States Can.,other,Harvard University
1123,http://www.wikidata.org/entity/Q113549351,1926-1950,male,Russian Federation,other,other_uni
1124,http://www.wikidata.org/entity/Q3293870,1926-1950,male,France,anthropologist,other_uni
1125,http://www.wikidata.org/entity/Q9354842,1926-1950,male,Poland,historian,other_uni
1126,http://www.wikidata.org/entity/Q2337432,1926-1950,male,Poland,prehistorian,Humboldt-Universität zu Berlin
1127,http://www.wikidata.org/entity/Q93435960,1926-1950,male,Spain Port.,other,other_uni
1128,http://www.wikidata.org/entity/Q834466,1926-1950,male,United States Can.,university-teacher,other_uni
1129,http://www.wikidata.org/entity/Q865173,1926-1950,male,Scandinavia,university-teacher,Uppsala University
1130,http://www.wikidata.org/entity/Q2155795,1926-1950,male,United States Can.,historian,other_uni
1131,http://www.wikidata.org/entity/Q2847345,1926-1950,male,France,historian,École Normale Supérieure
1132,http://www.wikidata.org/entity/Q974607,1926-1950,female,Italy,art-historian,other_uni
1133,http://www.wikidata.org/entity/Q1362774,1926-1950,male,Germany,university-teacher,other_uni
1134,http://www.wikidata.org/entity/Q124128095,1926-1950,male,Russian Federation,historian,other_uni
1135,http://www.wikidata.org/entity/Q1361926,1926-1950,male,Scandinavia,university-teacher,Uppsala University
1136,http://www.wikidata.org/entity/Q97724,1926-1950,female,United Kingdom,art-historian,other_uni
1137,http://www.wikidata.org/entity/Q976509,1926-1950,female,United Kingdom,anthropologist,other_uni
1138,http://www.wikidata.org/entity/Q276177,1926-1950,female,United Kingdom,prehistorian,other_uni
1139,http://www.wikidata.org/entity/Q12288431,1926-1950,male,Central Europe,other,other_uni
1140,http://www.wikidata.org/entity/Q99642662,1926-1950,male,Italy,other,Italian School of Archaeology at Athens
1141,http://www.wikidata.org/entity/Q2215667,1926-1950,male,Italy,art-historian,Italian School of Archaeology at Athens
1142,http://www.wikidata.org/entity/Q3559761,1926-1950,male,Ukraine,university-teacher,Saint Petersburg State University
1143,http://www.wikidata.org/entity/Q87270343,1926-1950,female,Poland,curator,other_uni
1144,http://www.wikidata.org/entity/Q997153,1926-1950,male,Austria Hungary,university-teacher,Eötvös Loránd University
1145,http://www.wikidata.org/entity/Q1876215,1926-1950,male,Italy,anthropologist,other_uni
1146,http://www.wikidata.org/entity/Q12016994,1926-1950,male,Czechia,other,other_uni
1147,http://www.wikidata.org/entity/Q1685766,1926-1950,male,France,university-teacher,other_uni
1148,http://www.wikidata.org/entity/Q94897224,1926-1950,male,Czechia,other,other_uni
1149,http://www.wikidata.org/entity/Q1040101,1926-1950,male,Ukraine,university-teacher,other_uni
1150,http://www.wikidata.org/entity/Q31296825,1926-1950,male,Russian Federation,historian,other_uni
1151,http://www.wikidata.org/entity/Q616844,1926-1950,male,United States Can.,anthropologist,other_uni
1152,http://www.wikidata.org/entity/Q1280671,1926-1950,male,Germany,university-teacher,Humboldt-Universität zu Berlin
1153,http://www.wikidata.org/entity/Q24680619,1926-1950,male,Austria Hungary,art-historian,Eötvös Loránd University
1154,http://www.wikidata.org/entity/Q15970935,1926-1950,male,France,university-teacher,École Normale Supérieure
1155,http://www.wikidata.org/entity/Q18716338,1926-1950,male,France,other,other_uni
1156,http://www.wikidata.org/entity/Q3084576,1926-1950,male,France,historian,École des chartes
1157,http://www.wikidata.org/entity/Q558740,1926-1950,male,Italy,university-teacher,Italian School of Archaeology at Athens
1158,http://www.wikidata.org/entity/Q5040060,1926-1950,male,United States Can.,anthropologist,Harvard University
1159,http://www.wikidata.org/entity/Q27067886,1926-1950,female,Scandinavia,curator,other_uni
1160,http://www.wikidata.org/entity/Q95164796,1926-1950,female,Czechia,historian,other_uni
1161,http://www.wikidata.org/entity/Q98537510,1926-1950,male,Russian Federation,other,Saint Petersburg State University
1162,http://www.wikidata.org/entity/Q18934964,1926-1950,male,France,university-teacher,École Normale Supérieure
1163,http://www.wikidata.org/entity/Q275622,1926-1950,female,United Kingdom,university-teacher,other_uni
1164,http://www.wikidata.org/entity/Q50355269,1926-1950,female,Baltic States Fin. Belar.,historian,other_uni
1165,http://www.wikidata.org/entity/Q6141155,1926-1950,male,United States Can.,anthropologist,University of Bonn
1166,http://www.wikidata.org/entity/Q1035501,1926-1950,male,Central Europe,museologist,other_uni
1167,http://www.wikidata.org/entity/Q1297258,1926-1950,male,Germany,university-teacher,other_uni
1168,http://www.wikidata.org/entity/Q27437084,1926-1950,female,Russian Federation,other,other_uni
1169,http://www.wikidata.org/entity/Q1102462,1926-1950,male,Central Europe,university-teacher,Eötvös Loránd University
1170,http://www.wikidata.org/entity/Q15782005,1926-1950,male,United Kingdom,art-historian,other_uni
1171,http://www.wikidata.org/entity/Q16909603,1926-1950,male,France,historian,École des chartes
1172,http://www.wikidata.org/entity/Q12116075,1926-1950,male,Ukraine,university-teacher,other_uni
1173,http://www.wikidata.org/entity/Q1294909,1926-1950,male,United States Can.,anthropologist,other_uni
1174,http://www.wikidata.org/entity/Q56042566,1926-1950,female,United States Can.,university-teacher,other_uni
1175,http://www.wikidata.org/entity/Q1571017,1926-1950,female,Germany,art-historian,other_uni
1176,http://www.wikidata.org/entity/Q6301093,1926-1950,male,Spain Port.,historian,other_uni
1177,http://www.wikidata.org/entity/Q3170583,1926-1950,male,France,historian,other_uni
1178,http://www.wikidata.org/entity/Q18985687,1926-1950,female,United Kingdom,other,other_uni
1179,http://www.wikidata.org/entity/Q12099423,1926-1950,male,Ukraine,other,other_uni
1180,http://www.wikidata.org/entity/Q470254,1926-1950,male,Russian Federation,anthropologist,Eötvös Loránd University
1181,http://www.wikidata.org/entity/Q17155182,1926-1950,male,Poland,historian,other_uni
1182,http://www.wikidata.org/entity/Q13028334,1926-1950,male,Baltic States Fin. Belar.,other,other_uni
1183,http://www.wikidata.org/entity/Q12123963,1926-1950,male,Ukraine,other,other_uni
1184,http://www.wikidata.org/entity/Q1001016,1926-1950,male,Austria Hungary,other,Eötvös Loránd University
1185,http://www.wikidata.org/entity/Q481299,1926-1950,male,Scandinavia,university-teacher,Uppsala University
1186,http://www.wikidata.org/entity/Q471179,1926-1950,male,Italy,university-teacher,other_uni
1187,http://www.wikidata.org/entity/Q130223146,1926-1950,male,Czechia,other,other_uni
1188,http://www.wikidata.org/entity/Q1581965,1926-1950,male,Central Europe,university-teacher,other_uni
1189,http://www.wikidata.org/entity/Q4800069,1926-1950,male,United Kingdom,other,other_uni
1190,http://www.wikidata.org/entity/Q5828260,1926-1950,male,Scandinavia,anthropologist,Uppsala University
1191,http://www.wikidata.org/entity/Q2938933,1926-1950,male,United States Can.,historian,other_uni
1192,http://www.wikidata.org/entity/Q29359786,1926-1950,male,Russian Federation,art-historian,other_uni
1193,http://www.wikidata.org/entity/Q53549236,1926-1950,male,Spain Port.,historian,other_uni
1194,http://www.wikidata.org/entity/Q29341968,1926-1950,male,Scandinavia,historian,other_uni
1195,http://www.wikidata.org/entity/Q2919609,1926-1950,male,Ukraine,art-historian,Humboldt-Universität zu Berlin
1196,http://www.wikidata.org/entity/Q535757,1926-1950,male,United States Can.,anthropologist,Harvard University
1197,http://www.wikidata.org/entity/Q16380110,1926-1950,male,Russian Federation,other,other_uni
1198,http://www.wikidata.org/entity/Q594736,1926-1950,male,United States Can.,university-teacher,other_uni
1199,http://www.wikidata.org/entity/Q12632131,1926-1950,male,United Kingdom,curator,other_uni
1200,http://www.wikidata.org/entity/Q1732823,1926-1950,male,Germany,anthropologist,other_uni
1201,http://www.wikidata.org/entity/Q5953300,1926-1950,male,Spain Port.,university-teacher,other_uni
1202,http://www.wikidata.org/entity/Q5298334,1926-1950,female,United States Can.,anthropologist,other_uni
1203,http://www.wikidata.org/entity/Q58989715,1926-1950,male,United Kingdom,other,other_uni
1204,http://www.wikidata.org/entity/Q16541938,1926-1950,male,Italy,politician,Italian School of Archaeology at Athens
1205,http://www.wikidata.org/entity/Q12028629,1926-1950,male,Czechia,historian,other_uni
1206,http://www.wikidata.org/entity/Q16630539,1926-1950,male,Baltic States Fin. Belar.,university-teacher,other_uni
1207,http://www.wikidata.org/entity/Q12028559,1926-1950,male,Czechia,historian,other_uni
1208,http://www.wikidata.org/entity/Q965486,1926-1950,male,Spain Port.,university-teacher,other_uni
1209,http://www.wikidata.org/entity/Q17362335,1926-1950,male,Poland,other,other_uni
1210,http://www.wikidata.org/entity/Q125543161,1926-1950,male,Germany,other,University of Göttingen
