"archaeologist","gender","birthDate","archaeologistLabel","genderLabel"
"http://www.wikidata.org/entity/Q17576200","http://www.wikidata.org/entity/Q6581097","1909","Jean Jannoray","male"
"http://www.wikidata.org/entity/Q17584278","http://www.wikidata.org/entity/Q6581097","1927","Josef Welzel","male"
"http://www.wikidata.org/entity/Q1761011","http://www.wikidata.org/entity/Q6581097","1861","Maurice Holleaux","male"
"http://www.wikidata.org/entity/Q17617360","http://www.wikidata.org/entity/Q6581097","1951","Sergey Kuzminykh","male"
"http://www.wikidata.org/entity/Q17621398","http://www.wikidata.org/entity/Q6581097","1949","Manuel Bendala Galán","male"
"http://www.wikidata.org/entity/Q17621416","http://www.wikidata.org/entity/Q6581097","1946","Manuel Fernández-Miranda","male"
"http://www.wikidata.org/entity/Q17621474","http://www.wikidata.org/entity/Q6581097","1825","Manuel Rodríguez de Berlanga y Rosado","male"
"http://www.wikidata.org/entity/Q17621891","http://www.wikidata.org/entity/Q6581072","1944","María Eugenia Aubet Semmler","female"
"http://www.wikidata.org/entity/Q17621930","http://www.wikidata.org/entity/Q6581072","1941","María Paz García-Gelabert","female"
"http://www.wikidata.org/entity/Q17622562","http://www.wikidata.org/entity/Q6581072","1904","Miriam Astruc","female"
"http://www.wikidata.org/entity/Q17624257","http://www.wikidata.org/entity/Q6581097","1956","Carlos Gómez Bellard","male"
"http://www.wikidata.org/entity/Q17625106","http://www.wikidata.org/entity/Q6581072","1938","Pilar Acosta Martínez","female"
"http://www.wikidata.org/entity/Q17626447","http://www.wikidata.org/entity/Q6581097","1909","Norton Allen","male"
"http://www.wikidata.org/entity/Q17626819","http://www.wikidata.org/entity/Q6581097","1835","Richard Rivington Holmes","male"
"http://www.wikidata.org/entity/Q17628073","http://www.wikidata.org/entity/Q6581097","1843","Rafael Monleón","male"
"http://www.wikidata.org/entity/Q17628171","http://www.wikidata.org/entity/Q6581097","1951","Ramón Corzo Sánchez","male"
"http://www.wikidata.org/entity/Q17628871","http://www.wikidata.org/entity/Q6581097","1836","Rogelio de Inchaurrandieta","male"
"http://www.wikidata.org/entity/Q17629825","http://www.wikidata.org/entity/Q6581097","1850","Edwin Rockstroh","male"
"http://www.wikidata.org/entity/Q17630513","http://www.wikidata.org/entity/Q6581097","1907","Emeterio Cuadrado","male"
"http://www.wikidata.org/entity/Q1763226","http://www.wikidata.org/entity/Q6581097","1849","Carl Bovallius","male"
"http://www.wikidata.org/entity/Q17635648","http://www.wikidata.org/entity/Q6581097","1901","Juan Blánquez Pérez","male"
"http://www.wikidata.org/entity/Q17635683","http://www.wikidata.org/entity/Q6581097","1942","Juan Manuel Muñoz Gambero","male"
"http://www.wikidata.org/entity/Q17636700","http://www.wikidata.org/entity/Q6581097","1894","Pierre de La Coste-Messelière","male"
"http://www.wikidata.org/entity/Q1764398","http://www.wikidata.org/entity/Q6581097","1901","Kurt Erdmann","male"
"http://www.wikidata.org/entity/Q17651213","http://www.wikidata.org/entity/Q6581097","1885","Jacques Théodore Jules Lecomte du Nouÿ","male"
"http://www.wikidata.org/entity/Q17651287","http://www.wikidata.org/entity/Q6581097","1955","Pierfranco Bruni","male"
"http://www.wikidata.org/entity/Q17675293","http://www.wikidata.org/entity/Q6581097","1958","Sergei Botalov","male"
"http://www.wikidata.org/entity/Q1767929","http://www.wikidata.org/entity/Q6581072","1951","Renate Pillinger","female"
"http://www.wikidata.org/entity/Q17709126","http://www.wikidata.org/entity/Q6581097","1837","Siegfried Anger","male"
"http://www.wikidata.org/entity/Q17709250","http://www.wikidata.org/entity/Q6581097","1829","Leon Goüin","male"
"http://www.wikidata.org/entity/Q17715786","http://www.wikidata.org/entity/Q6581097","1818","Jean-Simon Renier","male"
"http://www.wikidata.org/entity/Q1773649","http://www.wikidata.org/entity/Q6581072","1934","Rhea Thönges-Stringaris","female"
"http://www.wikidata.org/entity/Q1774152","http://www.wikidata.org/entity/Q6581097","1810","Victor Pierre Lotin","male"
"http://www.wikidata.org/entity/Q17742984","http://www.wikidata.org/entity/Q6581097","1968","Prishantha Gunawardena","male"
"http://www.wikidata.org/entity/Q177450","http://www.wikidata.org/entity/Q6581097","1722","Giovanni Battista Visconti","male"
"http://www.wikidata.org/entity/Q17748118","http://www.wikidata.org/entity/Q6581097","1903","Siegfried Fuchs","male"
"http://www.wikidata.org/entity/Q1776657","http://www.wikidata.org/entity/Q6581072","1923","Klára Póczy","female"
"http://www.wikidata.org/entity/Q1776954","http://www.wikidata.org/entity/Q6581097","1922","Håkon Christie","male"
"http://www.wikidata.org/entity/Q1777325","http://www.wikidata.org/entity/Q6581072","1958","Vera Rupp","female"
"http://www.wikidata.org/entity/Q1777447","http://www.wikidata.org/entity/Q6581097","1921","Anders Hagen","male"
"http://www.wikidata.org/entity/Q1779574","http://www.wikidata.org/entity/Q6581097","1875","Harry Fett","male"
"http://www.wikidata.org/entity/Q178014","http://www.wikidata.org/entity/Q6581097","1933","Michel Bur","male"
"http://www.wikidata.org/entity/Q1782371","http://www.wikidata.org/entity/Q6581097","1862","Konrad Wernicke","male"
"http://www.wikidata.org/entity/Q1783125","http://www.wikidata.org/entity/Q6581097","1970","Ulrich Mania","male"
"http://www.wikidata.org/entity/Q1787047","http://www.wikidata.org/entity/Q6581097","1969","Stefan Krabath","male"
"http://www.wikidata.org/entity/Q179047","http://www.wikidata.org/entity/Q6581097","1939","Charles Higham","male"
"http://www.wikidata.org/entity/Q1793547","http://www.wikidata.org/entity/Q6581097","1900","Kurt Galling","male"
"http://www.wikidata.org/entity/Q1793561","http://www.wikidata.org/entity/Q6581097","1944","Kurt Genser","male"
"http://www.wikidata.org/entity/Q1793589","http://www.wikidata.org/entity/Q6581097","1944","Kurt Gschwantler","male"
"http://www.wikidata.org/entity/Q1794151","http://www.wikidata.org/entity/Q6581097","1899","Kurt Tackenberg","male"
"http://www.wikidata.org/entity/Q1794166","http://www.wikidata.org/entity/Q6581097","1961","Kurt Tomaschitz","male"
"http://www.wikidata.org/entity/Q1794220","http://www.wikidata.org/entity/Q6581097","1960","Kurt Wallat","male"
"http://www.wikidata.org/entity/Q1795216","http://www.wikidata.org/entity/Q6581097","1885","Max Burchardt","male"
"http://www.wikidata.org/entity/Q17992973","http://www.wikidata.org/entity/Q6581097","1967","علی موسوی","male"
"http://www.wikidata.org/entity/Q17993795","http://www.wikidata.org/entity/Q6581097","1841","José Colá y Goiti","male"
"http://www.wikidata.org/entity/Q17995706","http://www.wikidata.org/entity/Q6581097","1926","Manuel Pellicer Catalán","male"
"http://www.wikidata.org/entity/Q17996490","http://www.wikidata.org/entity/Q6581097","1901","Pierre Guérin","male"
"http://www.wikidata.org/entity/Q18002930","http://www.wikidata.org/entity/Q6581097","1962","Dimítrios Bínos","male"
"http://www.wikidata.org/entity/Q18006393","http://www.wikidata.org/entity/Q6581097","1944","Josef Unger","male"
"http://www.wikidata.org/entity/Q18011936","http://www.wikidata.org/entity/Q6581097","1825","Edmond Bonnaffé","male"
"http://www.wikidata.org/entity/Q18014847","http://www.wikidata.org/entity/Q6581097","1910","Rasul Magomedov","male"
"http://www.wikidata.org/entity/Q18016090","http://www.wikidata.org/entity/Q6581097","1960","Oleg Ulyanov","male"
"http://www.wikidata.org/entity/Q18020298","http://www.wikidata.org/entity/Q6581097","1885","Friedrich Drexel","male"
"http://www.wikidata.org/entity/Q18022211","http://www.wikidata.org/entity/Q6581097","1944","Klaus Grewe","male"
"http://www.wikidata.org/entity/Q18025998","http://www.wikidata.org/entity/Q6581097","1950","Michael Semff","male"
"http://www.wikidata.org/entity/Q1802981","http://www.wikidata.org/entity/Q6581072","2000","Mayke Wagner","female"
"http://www.wikidata.org/entity/Q1803050","http://www.wikidata.org/entity/Q6581097","1953","Manfred Schuller","male"
"http://www.wikidata.org/entity/Q180339","http://www.wikidata.org/entity/Q6581097","1778","Giovanni Battista Belzoni","male"
"http://www.wikidata.org/entity/Q18040769","http://www.wikidata.org/entity/Q6581097","1917","Dimitrios Lazarides","male"
"http://www.wikidata.org/entity/Q18042711","http://www.wikidata.org/entity/Q6581097","1850","Jan Hellich","male"
"http://www.wikidata.org/entity/Q18042731","http://www.wikidata.org/entity/Q6581097","1894","Václav Wagner","male"
"http://www.wikidata.org/entity/Q18043638","http://www.wikidata.org/entity/Q6581097","1904","Vladimir Kartsov","male"
"http://www.wikidata.org/entity/Q18043716","http://www.wikidata.org/entity/Q6581097","1989","Olexandr Kolchenko","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1793","Andrei Gawrilowitsch Glagolew","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1793","Глаголев, Андрей Гаврилович","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1793","Andrei Gawrilowitsch Glagolew","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1793","Andrej Gavrilovič Glagolev","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1793","Andrei Gawrilowitsch Glagolew","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1799","Andrei Gawrilowitsch Glagolew","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1799","Глаголев, Андрей Гаврилович","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1799","Andrei Gawrilowitsch Glagolew","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1799","Andrej Gavrilovič Glagolev","male"
"http://www.wikidata.org/entity/Q18044831","http://www.wikidata.org/entity/Q6581097","1799","Andrei Gawrilowitsch Glagolew","male"
"http://www.wikidata.org/entity/Q18044882","http://www.wikidata.org/entity/Q6581072","1935","Jutta Meischner","female"
"http://www.wikidata.org/entity/Q18057417","http://www.wikidata.org/entity/Q6581097","1850","Gustave Dumoutier","male"
"http://www.wikidata.org/entity/Q18060914","http://www.wikidata.org/entity/Q6581097","1881","Enrique Juan Palacios","male"
"http://www.wikidata.org/entity/Q18072497","http://www.wikidata.org/entity/Q6581097","1859","William Salt Brassington","male"
"http://www.wikidata.org/entity/Q18092977","http://www.wikidata.org/entity/Q6581097","1923","Gerrit Elzinga","male"
"http://www.wikidata.org/entity/Q18093381","http://www.wikidata.org/entity/Q6581097","1885","Hendrik Jan Popping","male"
"http://www.wikidata.org/entity/Q18093629","http://www.wikidata.org/entity/Q6581097","1915","Jacob Visser","male"
"http://www.wikidata.org/entity/Q18115768","http://www.wikidata.org/entity/Q6581097","1823","Charles Rahlenbeck","male"
"http://www.wikidata.org/entity/Q18116180","http://www.wikidata.org/entity/Q6581097","1753","Louis-François-Sébastien Fauvel","male"
"http://www.wikidata.org/entity/Q18117912","http://www.wikidata.org/entity/Q6581097","1844","Henry Thédenat","male"
"http://www.wikidata.org/entity/Q18117956","http://www.wikidata.org/entity/Q6581097","1804","Ernest Vinet","male"
"http://www.wikidata.org/entity/Q18118735","http://www.wikidata.org/entity/Q6581097","1878","Montagu Parker, 5th Earl of Morley","male"
"http://www.wikidata.org/entity/Q1813399","http://www.wikidata.org/entity/Q6581097","1936","Seymour Gitin","male"
"http://www.wikidata.org/entity/Q18145515","http://www.wikidata.org/entity/Q6581097","1941","Karol Pieta","male"
"http://www.wikidata.org/entity/Q18152753","http://www.wikidata.org/entity/Q6581097","1879","Alfred E Johnson","male"
"http://www.wikidata.org/entity/Q18159784","http://www.wikidata.org/entity/Q6581097","1806","William Barnard Clarke","male"
"http://www.wikidata.org/entity/Q18160815","http://www.wikidata.org/entity/Q6581072","1918","Joyce Reynolds","female"
"http://www.wikidata.org/entity/Q18162139","http://www.wikidata.org/entity/Q6581097","1888","Ernst Valdemar Antevs","male"
"http://www.wikidata.org/entity/Q18175820","http://www.wikidata.org/entity/Q6581097","1845","Evgeny Veydenbaum","male"
"http://www.wikidata.org/entity/Q1818685","http://www.wikidata.org/entity/Q6581097","1886","Leo Nebelsiek","male"
"http://www.wikidata.org/entity/Q18191272","http://www.wikidata.org/entity/Q6581097","1959","Gideon Shelach","male"
"http://www.wikidata.org/entity/Q18191273","http://www.wikidata.org/entity/Q6581097","1952","Śarîʾēl Šālêw","male"
"http://www.wikidata.org/entity/Q1819153","http://www.wikidata.org/entity/Q6581097","1903","Leonel Trindade","male"
"http://www.wikidata.org/entity/Q1819566","http://www.wikidata.org/entity/Q6581097","1771","Leopold Ackermann","male"
"http://www.wikidata.org/entity/Q18197315","http://www.wikidata.org/entity/Q6581097","1861","Ludovic de Contenson","male"
"http://www.wikidata.org/entity/Q18197539","http://www.wikidata.org/entity/Q6581097","1835","Reinhold Dezeimeris","male"
"http://www.wikidata.org/entity/Q18197558","http://www.wikidata.org/entity/Q6581097","1862","Auguste Genin","male"
"http://www.wikidata.org/entity/Q18197618","http://www.wikidata.org/entity/Q6581097","1846","Lucien Fournereau","male"
"http://www.wikidata.org/entity/Q18197678","http://www.wikidata.org/entity/Q6581097","1846","Lucien Augé de Lassus","male"
"http://www.wikidata.org/entity/Q18197707","http://www.wikidata.org/entity/Q6581097","1782","Antoine Péricaud","male"
"http://www.wikidata.org/entity/Q18197708","http://www.wikidata.org/entity/Q6581097","1817","Auguste Prost","male"
"http://www.wikidata.org/entity/Q18202595","http://www.wikidata.org/entity/Q6581097","1747","E. M. Cousinéry","male"
"http://www.wikidata.org/entity/Q18206796","http://www.wikidata.org/entity/Q6581097","1869","Pierre Jouguet","male"
"http://www.wikidata.org/entity/Q1820745","http://www.wikidata.org/entity/Q6581072","1946","Leslie C. Aiello","female"
"http://www.wikidata.org/entity/Q18214858","http://www.wikidata.org/entity/Q6581097","1837","Emmanuel Guillaume-Rey","male"
"http://www.wikidata.org/entity/Q18215096","http://www.wikidata.org/entity/Q6581097","1907","Jean-Paul Lebeuf","male"
"http://www.wikidata.org/entity/Q18216309","http://www.wikidata.org/entity/Q6581097","1936","Giorgos Despinis","male"
"http://www.wikidata.org/entity/Q18221182","http://www.wikidata.org/entity/Q6581097","1949","Lothar Bakker","male"
"http://www.wikidata.org/entity/Q18221457","http://www.wikidata.org/entity/Q6581097","1859","Joseph Hamal-Nandrin","male"
"http://www.wikidata.org/entity/Q18222236","http://www.wikidata.org/entity/Q6581072","1950","Marie-Christine Hellmann","female"
"http://www.wikidata.org/entity/Q18222865","http://www.wikidata.org/entity/Q6581097","1929","Vittorio Bracco","male"
"http://www.wikidata.org/entity/Q18222897","http://www.wikidata.org/entity/Q6581097","1968","Tilmann Marstaller","male"
"http://www.wikidata.org/entity/Q18223176","http://www.wikidata.org/entity/Q6581097","1946","Michael Müller","male"
"http://www.wikidata.org/entity/Q18223434","http://www.wikidata.org/entity/Q6581097","1966","Stefan F. Pfahl","male"
"http://www.wikidata.org/entity/Q18223604","http://www.wikidata.org/entity/Q6581097","1912","Antony E. Raubitschek","male"
"http://www.wikidata.org/entity/Q18223915","http://www.wikidata.org/entity/Q6581097","1926","Peter Schmid","male"
"http://www.wikidata.org/entity/Q18224163","http://www.wikidata.org/entity/Q6581097","1849","Manuel Pérez Villamil y García","male"
"http://www.wikidata.org/entity/Q1822549","http://www.wikidata.org/entity/Q6581097","1962","Li Fangyin","male"
"http://www.wikidata.org/entity/Q1822604","http://www.wikidata.org/entity/Q6581097","1933","Li Xueqin","male"
"http://www.wikidata.org/entity/Q18234229","http://www.wikidata.org/entity/Q6581072","1937","Stella Papadakē-Oekland","female"
"http://www.wikidata.org/entity/Q18235359","http://www.wikidata.org/entity/Q6581097","1911","Georgy Avramenko","male"
"http://www.wikidata.org/entity/Q18235782","http://www.wikidata.org/entity/Q6581097","1932","Yevgeny Anninsky","male"
"http://www.wikidata.org/entity/Q18237547","http://www.wikidata.org/entity/Q6581097","1894","Axel Bagge","male"
"http://www.wikidata.org/entity/Q18249344","http://www.wikidata.org/entity/Q6581097","1944","Ravindra Singh Bisht","male"
"http://www.wikidata.org/entity/Q1826983","http://www.wikidata.org/entity/Q6581097","1906","Linos Politēs","male"
"http://www.wikidata.org/entity/Q18277008","http://www.wikidata.org/entity/Q6581097","1913","Luís Caldas Tibiriçá","male"
"http://www.wikidata.org/entity/Q18278945","http://www.wikidata.org/entity/Q6581097","1832","Nikolay Turbin","male"
"http://www.wikidata.org/entity/Q18279577","http://www.wikidata.org/entity/Q6581097","1931","L. P. Khlobystin","male"
"http://www.wikidata.org/entity/Q18292694","http://www.wikidata.org/entity/Q6581097","1889","Nikolai Lvovich Ernst","male"
"http://www.wikidata.org/entity/Q18330771","http://www.wikidata.org/entity/Q6581097","1969","Herman Mandui","male"
"http://www.wikidata.org/entity/Q18333918","http://www.wikidata.org/entity/Q6581097","1905","Alfred Neumann","male"
"http://www.wikidata.org/entity/Q18334999","http://www.wikidata.org/entity/Q6581097","1944","Heinz Bernhard Wiggers","male"
"http://www.wikidata.org/entity/Q18337667","http://www.wikidata.org/entity/Q6581097","1913","Hideo Nishioka","male"
"http://www.wikidata.org/entity/Q18341029","http://www.wikidata.org/entity/Q6581097","1861","Bijay Chandra Majumdar","male"
"http://www.wikidata.org/entity/Q18346732","http://www.wikidata.org/entity/Q6581097","1843","Matti Kauppinen","male"
"http://www.wikidata.org/entity/Q18352974","http://www.wikidata.org/entity/Q6581097","1748","Francesco Fontani","male"
"http://www.wikidata.org/entity/Q18386003","http://www.wikidata.org/entity/Q6581072","1952","Joyce White","female"
"http://www.wikidata.org/entity/Q18398237","http://www.wikidata.org/entity/Q6581097","1948","Pierre-Yves Balut","male"
"http://www.wikidata.org/entity/Q18398334","http://www.wikidata.org/entity/Q6581097","1931","Philippe Bruneau","male"
"http://www.wikidata.org/entity/Q18406855","http://www.wikidata.org/entity/Q6581097","1816","Доброхотов, Василий Иванович","male"
"http://www.wikidata.org/entity/Q18411419","http://www.wikidata.org/entity/Q6581097","1966","Eckart Köhne","male"
"http://www.wikidata.org/entity/Q18411429","http://www.wikidata.org/entity/Q6581097","1877","Eduard Brenner","male"
"http://www.wikidata.org/entity/Q18411545","http://www.wikidata.org/entity/Q6581072","1947","Mathilde Grünewald","female"
"http://www.wikidata.org/entity/Q18474109","http://www.wikidata.org/entity/Q6581072","1934","Maria Beltrão","female"
"http://www.wikidata.org/entity/Q18507371","http://www.wikidata.org/entity/Q6581097","1973","Andrej Gaspari","male"
"http://www.wikidata.org/entity/Q18507817","http://www.wikidata.org/entity/Q6581072","1950","Anja Dular","female"
"http://www.wikidata.org/entity/Q18507938","http://www.wikidata.org/entity/Q6581072","1962","Irena Lazar","female"
"http://www.wikidata.org/entity/Q18507992","http://www.wikidata.org/entity/Q6581072","1959","Jana Horvat","female"
"http://www.wikidata.org/entity/Q18508098","http://www.wikidata.org/entity/Q6581097","1775","Claude-François Fortier","male"
"http://www.wikidata.org/entity/Q18508205","http://www.wikidata.org/entity/Q6581097","1782","François Thiollet","male"
"http://www.wikidata.org/entity/Q18508247","http://www.wikidata.org/entity/Q6581097","1749","Giuseppe Maria Capodieci","male"
"http://www.wikidata.org/entity/Q18511826","http://www.wikidata.org/entity/Q6581097","1818","Adolphe Berty","male"
"http://www.wikidata.org/entity/Q18523975","http://www.wikidata.org/entity/Q6581097","1908","Luis Vázquez de Parga e Iglesias","male"
"http://www.wikidata.org/entity/Q18524190","http://www.wikidata.org/entity/Q6581097","1963","Branko Mušič","male"
"http://www.wikidata.org/entity/Q18526522","http://www.wikidata.org/entity/Q6581097","1905","Gervase Mathew","male"
"http://www.wikidata.org/entity/Q18528196","http://www.wikidata.org/entity/Q6581072","1913","Helen Waterhouse","female"
"http://www.wikidata.org/entity/Q18528199","http://www.wikidata.org/entity/Q6581097","1800","Julius Millingen","male"
"http://www.wikidata.org/entity/Q18528555","http://www.wikidata.org/entity/Q6581072","1918","Elizabeth Eames","female"
"http://www.wikidata.org/entity/Q18528611","http://www.wikidata.org/entity/Q6581072","1916","Sylvia Schofield","female"
"http://www.wikidata.org/entity/Q18529440","http://www.wikidata.org/entity/Q6581097","1920","Franc Osole","male"
"http://www.wikidata.org/entity/Q18529530","http://www.wikidata.org/entity/Q6581097","1928","France Leben","male"
"http://www.wikidata.org/entity/Q18529733","http://www.wikidata.org/entity/Q6581097","1955","Ivan Šprajc","male"
"http://www.wikidata.org/entity/Q18530365","http://www.wikidata.org/entity/Q6581097","1927","Mervyn Popham","male"
"http://www.wikidata.org/entity/Q18530763","http://www.wikidata.org/entity/Q6581097","1796","Richard Burgess","male"
"http://www.wikidata.org/entity/Q18533778","http://www.wikidata.org/entity/Q6581097","1841","Emmanuel Neeffs","male"
"http://www.wikidata.org/entity/Q18534132","http://www.wikidata.org/entity/Q6581097","1885","Charles Clay","male"
"http://www.wikidata.org/entity/Q18534999","http://www.wikidata.org/entity/Q6581097","1904","William Taylour","male"
"http://www.wikidata.org/entity/Q18535691","http://www.wikidata.org/entity/Q6581097","1864","Henry Harold Hughes","male"
"http://www.wikidata.org/entity/Q18537805","http://www.wikidata.org/entity/Q6581097","1831","Dimitrie Berindei","male"
"http://www.wikidata.org/entity/Q18538163","http://www.wikidata.org/entity/Q6581097","1886","Alexandru Boldur","male"
"http://www.wikidata.org/entity/Q18538207","http://www.wikidata.org/entity/Q6581097","1892","Ion Botez","male"
"http://www.wikidata.org/entity/Q18539733","http://www.wikidata.org/entity/Q6581097","1873","Anton Gnirs","male"
"http://www.wikidata.org/entity/Q18539895","http://www.wikidata.org/entity/Q6581097","1902","Vladimir Dumitrescu","male"
"http://www.wikidata.org/entity/Q18544327","http://www.wikidata.org/entity/Q6581097","1905","Ion Nestor","male"
"http://www.wikidata.org/entity/Q18544381","http://www.wikidata.org/entity/Q6581097","1890","Paul Nicorescu","male"
"http://www.wikidata.org/entity/Q18545157","http://www.wikidata.org/entity/Q6581097","1885","Emil Panaitescu","male"
"http://www.wikidata.org/entity/Q18545574","http://www.wikidata.org/entity/Q6581097","1928","Emilian Popescu","male"
"http://www.wikidata.org/entity/Q18546650","http://www.wikidata.org/entity/Q6581097","1732","John Williams","male"
"http://www.wikidata.org/entity/Q18547025","http://www.wikidata.org/entity/Q6581097","1954","Gheorghe Postică","male"
"http://www.wikidata.org/entity/Q18547277","http://www.wikidata.org/entity/Q6581097","1933","Radu Popa","male"
"http://www.wikidata.org/entity/Q18547277","http://www.wikidata.org/entity/Q6581097","1933","Radu Popa","male"
"http://www.wikidata.org/entity/Q18547277","http://www.wikidata.org/entity/Q6581097","1933","Radu Popa","male"
"http://www.wikidata.org/entity/Q18548285","http://www.wikidata.org/entity/Q6581097","1940","Alexandru Suceveanu","male"
"http://www.wikidata.org/entity/Q18548317","http://www.wikidata.org/entity/Q6581097","1851","Ion Casian Suruceanu","male"
"http://www.wikidata.org/entity/Q18548931","http://www.wikidata.org/entity/Q6581097","1943","Nicolae Ursulescu","male"
"http://www.wikidata.org/entity/Q18548942","http://www.wikidata.org/entity/Q6581097","1938","Ilie Uzum","male"
"http://www.wikidata.org/entity/Q18549562","http://www.wikidata.org/entity/Q6581097","1941","Gheorghe Lazarovici","male"
"http://www.wikidata.org/entity/Q18559933","http://www.wikidata.org/entity/Q6581097","1963","Dieter Neubauer","male"
"http://www.wikidata.org/entity/Q18564461","http://www.wikidata.org/entity/Q6581097","1938","Jan Fridrich","male"
"http://www.wikidata.org/entity/Q18572311","http://www.wikidata.org/entity/Q6581097","1863","Bellerby Lowerison","male"
"http://www.wikidata.org/entity/Q18587117","http://www.wikidata.org/entity/Q6581097","1948","Janez Dular","male"
"http://www.wikidata.org/entity/Q18590660","http://www.wikidata.org/entity/Q6581072","1955","Ana Margarida Arruda","female"
"http://www.wikidata.org/entity/Q18604167","http://www.wikidata.org/entity/Q6581097","1924","Jaroslav Šašel","male"
"http://www.wikidata.org/entity/Q18604174","http://www.wikidata.org/entity/Q6581097","1835","Jernej Pečnik","male"
"http://www.wikidata.org/entity/Q18604285","http://www.wikidata.org/entity/Q6581097","1913","Jože Kastelic","male"
"http://www.wikidata.org/entity/Q18608724","http://www.wikidata.org/entity/Q6581072","1971","Katarina Katja Predovnik","female"
"http://www.wikidata.org/entity/Q18608933","http://www.wikidata.org/entity/Q6581072","1849","Adela Breton","female"
"http://www.wikidata.org/entity/Q1860948","http://www.wikidata.org/entity/Q6581097","1869","Percy Newberry","male"
"http://www.wikidata.org/entity/Q18613165","http://www.wikidata.org/entity/Q6581097","1946","Henri Galinié","male"
"http://www.wikidata.org/entity/Q18624583","http://www.wikidata.org/entity/Q6581072","1893","Gisela Schneider-Herrmann","female"
"http://www.wikidata.org/entity/Q18629723","http://www.wikidata.org/entity/Q6581097","1876","Paul Steiner","male"
"http://www.wikidata.org/entity/Q18630857","http://www.wikidata.org/entity/Q6581097","1952","Rolfe D. Mandel","male"
"http://www.wikidata.org/entity/Q18630993","http://www.wikidata.org/entity/Q6581097","1946","Bruce D. Smith","male"
"http://www.wikidata.org/entity/Q18632143","http://www.wikidata.org/entity/Q6581072","1966","Sarah Kenderdine","female"
"http://www.wikidata.org/entity/Q18632652","http://www.wikidata.org/entity/Q6581072","1929","Anna-Liisa Hirviluoto","female"
"http://www.wikidata.org/entity/Q18632918","http://www.wikidata.org/entity/Q6581097","1763","Wilhelm Uhden","male"
"http://www.wikidata.org/entity/Q18634910","http://www.wikidata.org/entity/Q6581097","1912","Рогачёв, Александр Николаевич","male"
"http://www.wikidata.org/entity/Q18635493","http://www.wikidata.org/entity/Q6581097","1963","Shimon Riklin","male"
"http://www.wikidata.org/entity/Q18636969","http://www.wikidata.org/entity/Q6581097","1746","Jacques Foucherot","male"
"http://www.wikidata.org/entity/Q18641669","http://www.wikidata.org/entity/Q6581072","1950","Angelika Hunold","female"
"http://www.wikidata.org/entity/Q18643064","http://www.wikidata.org/entity/Q6581072","1961","Simona Petru","female"
"http://www.wikidata.org/entity/Q18644117","http://www.wikidata.org/entity/Q6581097","1903","Emilio Camps Cazorla","male"
"http://www.wikidata.org/entity/Q18644178","http://www.wikidata.org/entity/Q6581097","1953","Francisco José Moreno Arrastio","male"
"http://www.wikidata.org/entity/Q18644334","http://www.wikidata.org/entity/Q6581097","1972","José Lull","male"
"http://www.wikidata.org/entity/Q18644573","http://www.wikidata.org/entity/Q6581097","1943","Matej Župančič","male"
"http://www.wikidata.org/entity/Q18644656","http://www.wikidata.org/entity/Q6581097","1951","Mihael Budja","male"
"http://www.wikidata.org/entity/Q18644747","http://www.wikidata.org/entity/Q6581097","1959","Miran Erič","male"
"http://www.wikidata.org/entity/Q18644845","http://www.wikidata.org/entity/Q6581097","1930","Nikolaj Mozetič","male"
"http://www.wikidata.org/entity/Q18645831","http://www.wikidata.org/entity/Q6581072","1936","Francesca Ridgway","female"
"http://www.wikidata.org/entity/Q18645863","http://www.wikidata.org/entity/Q6581097","1931","Suraj Bhan","male"
"http://www.wikidata.org/entity/Q18646269","http://www.wikidata.org/entity/Q6581097","1908","Vlado Lorber","male"
"http://www.wikidata.org/entity/Q18648937","http://www.wikidata.org/entity/Q6581072","1946","Penelope A. Mountjoy","female"
"http://www.wikidata.org/entity/Q18655203","http://www.wikidata.org/entity/Q6581097","1774","Hermann Cornelius","male"
"http://www.wikidata.org/entity/Q18669867","http://www.wikidata.org/entity/Q6581072","1963","Eva Roth Heege","female"
"http://www.wikidata.org/entity/Q18670655","http://www.wikidata.org/entity/Q6581097","1915","A. L. F. Rivet","male"
"http://www.wikidata.org/entity/Q18670815","http://www.wikidata.org/entity/Q6581097","1824","Bunnell Lewis","male"
"http://www.wikidata.org/entity/Q18672356","http://www.wikidata.org/entity/Q6581097","1798","Stephen Isaacson","male"
"http://www.wikidata.org/entity/Q18674199","http://www.wikidata.org/entity/Q6581072","1905","Mary Kitson Clark","female"
